age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
1,4,4180,11,8,1,8,0,4,0,0,0,9,39,1
24,4,525,11,8,1,5,0,4,0,0,0,44,39,1
33,4,18205,5,15,0,5,1,4,0,0,0,14,39,0
66,4,12090,11,4,1,7,5,2,0,0,0,19,39,0
34,5,3242,15,9,1,3,0,4,0,0,0,49,39,1
16,2,16218,15,9,0,14,3,1,0,0,0,44,39,0
8,4,16226,15,9,1,14,0,1,0,0,0,65,39,1
35,5,19470,11,8,1,0,0,4,0,0,0,15,39,0
14,4,6641,15,9,1,2,0,4,0,0,0,39,39,0
36,6,11435,15,9,0,3,3,4,0,0,0,39,39,0
70,4,6381,15,9,1,12,0,4,0,0,0,39,39,0
54,4,21070,15,9,0,13,1,4,0,0,0,39,39,1
23,4,5804,11,8,0,3,2,4,1,0,0,86,39,0
17,4,8179,11,8,0,6,1,4,0,0,0,39,39,1
14,4,12664,13,9,0,14,1,4,0,0,42,39,39,0
15,4,585,11,8,1,1,0,4,0,0,0,49,39,1
46,4,395,11,5,0,14,1,4,0,0,26,39,39,0
34,4,18592,9,12,1,4,0,2,1,0,0,39,17,1
28,4,20556,15,9,0,10,1,4,0,0,0,39,39,1
6,4,14184,11,8,1,1,0,4,0,0,0,48,39,0
40,4,5858,1,3,0,12,3,2,1,0,0,39,39,0
12,4,11636,15,9,1,0,0,2,0,0,0,39,39,0
38,4,1335,11,8,0,9,4,4,1,0,0,39,39,1
23,6,8254,9,12,1,6,0,2,0,0,0,37,39,0
21,4,12614,0,13,1,4,0,2,0,0,28,1,28,0
26,4,16022,11,8,0,3,2,4,0,0,0,39,39,0
70,4,7637,11,8,0,11,1,4,0,0,0,39,40,0
14,4,3224,11,6,1,3,5,4,0,0,0,39,39,1
18,4,8792,11,8,1,3,0,4,1,0,0,75,39,0
9,4,16,12,13,0,10,3,4,0,0,0,39,39,0
51,4,15509,15,9,0,14,1,4,0,0,0,0,39,1
69,4,9166,12,13,0,12,1,4,0,0,0,39,39,1
33,4,6677,5,10,1,0,5,4,0,0,6,48,1,0
19,4,11501,7,11,0,6,1,4,0,0,0,55,39,0
39,4,9002,9,11,0,14,4,4,1,0,0,59,39,1
19,4,12414,15,9,1,4,5,4,1,0,0,39,3,1
24,2,6009,11,8,0,3,1,4,1,0,0,49,39,0
5,4,5404,11,8,0,4,1,4,0,0,0,17,39,1
69,4,571,15,9,0,10,1,4,1,0,0,65,39,0
69,4,17568,11,8,1,1,0,4,0,0,0,34,39,0
7,2,3325,11,8,0,1,3,4,0,0,0,39,39,0
16,4,11685,9,12,0,7,4,4,1,0,0,39,39,1
53,6,13418,5,11,0,1,1,2,0,0,0,19,39,0
27,5,7976,11,8,0,12,5,4,0,0,0,49,39,1
62,4,21577,15,14,1,10,5,4,0,0,0,76,39,0
9,5,6708,11,8,0,8,1,4,1,0,0,39,39,0
5,6,12057,1,10,0,3,1,2,1,0,0,39,39,1
8,4,1523,9,12,0,11,1,4,0,0,0,29,39,0
26,4,20391,9,12,0,3,4,4,0,0,0,49,39,0
7,4,17898,11,8,1,13,0,4,1,0,0,11,39,0
29,4,10032,15,9,0,7,4,4,1,0,0,39,36,0
64,2,5011,11,8,1,3,5,4,1,0,0,12,39,1
60,4,4687,11,8,1,12,0,4,1,0,0,59,39,0
51,4,2470,12,4,1,1,0,4,1,0,0,81,39,0
26,0,10085,11,8,1,6,5,4,0,0,0,49,39,0
12,4,3325,2,9,1,12,0,1,1,0,0,24,39,1
67,1,5835,15,9,1,10,1,4,0,0,0,44,39,0
33,4,15143,12,13,1,12,0,4,0,0,0,19,39,0
51,4,17905,11,8,0,12,3,4,1,0,0,71,39,0
29,4,6941,14,14,1,8,0,4,0,0,0,39,39,0
13,4,12069,15,13,0,10,4,4,0,0,0,34,39,1
10,4,2604,11,8,1,3,5,4,0,0,0,39,39,1
43,4,7295,9,12,1,8,0,4,1,0,0,39,23,0
13,0,8857,15,9,0,1,3,4,0,0,0,60,39,0
19,4,2903,0,5,1,3,5,4,0,0,0,81,39,1
43,4,13357,9,12,0,8,1,4,1,0,0,39,39,0
24,7,11582,8,10,1,11,0,4,0,0,0,39,39,0
50,4,16384,15,9,0,8,1,4,0,0,0,39,39,0
30,4,4600,9,12,0,12,1,2,1,0,0,39,39,0
3,4,12597,11,8,0,0,4,4,0,0,0,5,39,0
28,4,10254,9,12,1,8,0,4,0,0,0,39,39,0
26,4,10803,15,9,1,0,0,2,1,0,0,27,39,0
6,4,5060,11,8,1,1,0,4,1,0,0,39,39,0
5,4,20778,11,8,0,3,3,4,1,0,0,11,39,0
33,4,121,11,10,0,11,1,2,0,0,22,70,39,0
5,4,10628,11,5,1,10,0,4,0,0,0,39,39,0
1,4,11311,15,9,0,10,3,4,0,0,0,39,39,1
3,4,21418,15,9,1,3,5,4,0,0,0,31,39,0
20,4,5540,11,8,0,12,1,4,0,0,0,36,39,0
27,4,18979,15,9,1,8,0,4,1,0,0,59,39,0
38,4,15223,8,8,1,4,0,2,0,0,0,39,39,0
27,4,18151,14,8,1,14,0,4,0,0,0,43,39,0
41,4,2956,15,9,1,3,0,4,1,0,0,80,39,0
8,4,1590,15,9,0,14,1,4,0,0,0,19,39,0
45,4,19096,12,13,1,12,0,2,1,0,0,20,39,0
37,4,16804,15,9,1,10,0,4,0,0,0,19,39,0
56,4,15763,11,8,0,4,1,4,1,13,0,9,39,1
1,4,1034,15,9,0,4,1,4,1,0,0,64,39,1
3,4,6768,11,8,1,10,0,4,0,0,0,39,39,0
36,4,6202,11,8,1,5,0,4,0,0,0,39,39,0
11,2,2053,11,8,0,10,2,4,0,0,0,39,39,1
38,4,21449,15,9,1,1,0,4,1,0,0,39,39,1
24,4,4403,15,9,0,1,3,4,0,0,0,78,39,0
19,0,17993,15,9,1,10,4,4,1,0,66,39,39,0
40,4,2127,9,12,1,10,0,4,1,0,0,50,39,0
64,4,2666,15,9,1,1,0,4,1,45,0,49,39,0
9,6,4506,12,13,1,1,0,3,0,0,0,9,39,0
59,0,5858,9,12,0,4,1,4,0,0,0,74,39,0
32,2,3082,11,8,0,12,3,4,0,0,0,38,39,1
26,4,1838,15,9,0,1,1,2,0,0,0,19,6,1
59,4,13035,11,8,0,1,4,4,0,0,24,14,39,0
46,4,11261,15,9,0,6,1,4,0,0,0,39,39,0
3,4,13952,1,5,1,10,0,4,0,116,0,34,39,0
26,4,4116,8,12,1,8,0,4,0,0,0,31,39,0
27,6,5448,9,12,1,3,1,4,0,0,0,18,39,1
12,4,8741,7,11,1,12,1,4,0,0,0,39,39,0
20,4,9016,11,8,1,10,0,4,0,0,0,39,39,0
22,4,13574,7,9,1,11,0,4,1,0,0,34,39,0
42,4,5840,15,9,1,8,0,4,0,0,0,59,39,0
70,4,15909,9,12,0,14,3,4,1,0,0,57,39,1
69,4,1691,11,8,1,12,0,4,1,0,0,86,39,0
3,6,15549,11,8,1,14,0,4,0,0,0,39,39,0
68,4,11831,13,6,0,8,3,4,0,0,0,23,39,1
24,4,3530,15,9,1,7,0,4,1,0,0,39,39,0
39,4,18744,11,8,0,8,3,2,0,0,0,26,39,0
65,2,2604,9,12,0,12,3,2,1,0,0,17,39,0
6,6,15398,15,9,1,8,5,2,1,0,0,39,39,0
15,4,13014,15,9,0,12,1,4,1,0,0,39,39,0
17,0,14574,11,8,1,13,0,4,0,0,0,29,39,0
35,4,9903,11,8,0,0,2,4,1,0,0,39,39,0
26,4,1846,11,8,0,11,3,0,0,0,0,81,15,0
31,3,4127,9,12,0,1,4,4,0,0,0,39,39,0
12,4,21488,9,12,0,3,1,4,1,0,0,39,39,0
33,8,21614,2,3,1,8,0,3,0,0,0,39,39,0
45,4,5569,11,8,0,9,3,4,1,87,0,44,13,0
13,2,1374,15,9,1,5,0,4,1,0,0,49,39,0
24,4,21260,15,9,1,7,0,4,0,0,0,49,39,1
14,4,18439,15,9,1,1,0,4,0,0,0,2,39,0
1,4,8356,2,14,0,10,1,4,1,0,0,10,9,1
33,4,3380,11,8,1,4,0,4,1,0,0,76,39,0
14,4,14433,15,9,0,11,1,4,0,0,0,25,39,0
5,8,15595,11,10,1,1,0,4,0,0,0,39,39,1
31,4,7591,11,8,0,9,1,4,0,0,0,50,39,0
28,4,15927,11,8,0,8,1,4,0,0,0,39,39,0
24,4,5603,10,13,1,7,0,4,1,0,0,29,39,0
2,0,6393,11,8,1,1,0,4,0,64,0,39,39,0
0,4,6565,11,8,0,12,3,4,0,0,0,92,39,0
60,4,15061,6,5,1,10,0,1,0,0,0,1,39,0
48,4,9146,11,8,0,7,4,4,0,0,0,80,39,0
10,4,10606,6,6,1,0,0,4,0,0,0,19,39,0
68,4,14116,15,9,0,0,3,4,1,0,0,35,39,0
48,4,7385,11,8,1,12,0,4,0,0,0,39,39,0
22,5,5316,0,5,0,1,3,4,0,0,0,39,30,0
24,7,8356,9,10,1,12,0,4,0,0,0,39,39,0
19,4,14829,15,9,0,12,0,4,0,26,0,44,39,0
13,6,2835,12,13,0,3,1,2,1,0,0,49,39,0
3,4,16727,9,12,0,5,4,4,0,0,0,3,39,1
30,0,18350,11,8,0,10,4,4,0,0,0,39,39,0
57,4,1256,9,12,0,12,1,4,1,0,0,39,39,0
70,4,12292,15,8,1,7,5,4,0,0,0,60,10,1
31,2,9898,11,14,0,11,3,4,0,0,0,39,39,0
29,2,16241,11,8,0,6,3,4,0,0,0,24,39,0
44,2,18960,15,9,1,12,4,4,1,0,61,39,39,1
23,4,702,11,8,1,11,0,4,0,0,0,39,0,1
28,4,10026,12,13,0,1,2,4,1,0,0,39,28,0
1,3,11131,11,8,1,4,0,2,0,0,0,39,39,0
17,1,4818,10,15,1,3,0,2,0,0,0,7,39,0
0,4,2022,7,11,0,3,1,4,0,0,0,39,39,1
51,4,2488,11,8,0,13,1,4,0,0,0,39,39,0
4,1,10851,7,11,0,10,1,4,0,0,0,85,39,0
55,0,15718,15,6,1,12,3,4,0,0,0,39,39,0
45,2,10132,11,8,0,12,4,2,0,0,0,39,39,0
13,4,4923,10,13,0,10,3,4,0,0,0,39,39,0
59,4,16924,9,12,0,0,3,4,0,0,0,39,39,0
47,5,12302,11,8,0,14,1,4,1,0,6,39,39,0
21,4,6579,12,9,0,12,1,4,0,0,0,39,39,1
25,3,16846,15,9,1,10,0,4,1,0,0,39,39,1
17,4,4172,11,8,0,1,5,4,0,0,0,39,39,0
7,8,17669,8,10,0,3,3,4,1,0,0,39,39,0
15,6,12711,11,1,0,13,4,4,1,90,0,39,39,0
16,4,20266,9,0,0,6,3,2,0,0,0,63,39,0
51,4,16190,15,9,1,8,0,4,1,0,0,39,39,0
22,4,21638,11,8,1,4,0,4,1,0,0,36,39,0
18,4,12303,0,10,1,7,0,4,1,0,0,39,39,0
11,4,2255,11,8,1,4,0,4,0,0,0,39,39,1
16,4,9089,9,12,1,0,1,4,0,0,0,39,39,0
37,4,9926,0,10,0,4,2,4,0,0,0,39,39,0
56,6,4923,9,12,0,3,4,4,0,0,0,59,39,0
34,4,16990,11,8,1,7,0,4,0,0,0,39,39,0
1,4,11406,2,9,1,7,0,4,0,100,0,49,39,0
9,2,13149,15,9,0,10,4,4,0,0,0,59,39,1
63,2,16869,9,12,0,3,3,4,0,0,0,64,39,0
31,4,13422,11,8,1,12,0,4,0,0,0,56,39,1
50,4,385,11,8,0,6,1,4,1,0,0,49,39,0
63,6,4880,9,13,0,2,4,4,0,0,0,28,39,0
12,4,8894,11,8,0,3,4,4,1,0,0,63,12,0
14,4,3576,11,8,1,14,0,4,0,0,0,39,39,0
14,6,20695,8,10,1,4,0,4,0,0,0,9,39,0
20,4,13351,15,9,0,4,1,4,1,0,0,39,39,1
72,4,12384,0,9,1,6,0,4,1,0,0,27,39,0
26,4,20951,11,8,1,10,0,4,0,0,21,59,39,0
28,3,19655,2,8,1,3,0,4,0,57,0,73,39,1
62,4,15691,7,11,1,11,0,4,0,0,0,27,39,0
8,4,5785,11,8,0,12,1,4,1,0,0,59,39,1
29,4,13359,11,8,0,14,1,4,1,0,0,49,39,0
10,5,4550,15,9,0,1,3,4,0,0,0,57,3,0
15,5,3197,11,8,0,0,4,4,0,0,0,44,39,1
7,4,1778,9,12,0,8,5,0,0,0,41,35,39,0
50,4,5670,11,8,0,6,2,4,1,0,0,59,39,0
29,4,7182,11,8,0,12,3,4,0,0,0,39,39,0
55,4,10118,7,12,1,4,5,4,1,0,0,39,39,0
2,4,4530,15,9,1,8,4,2,1,0,0,44,39,0
27,6,15602,9,12,1,3,0,4,0,0,0,39,39,0
25,4,13555,9,14,0,1,3,4,0,0,0,50,39,0
12,0,1340,15,9,1,8,0,4,1,68,0,35,39,0
18,0,21641,8,13,1,5,0,4,0,0,0,59,25,0
18,1,17128,9,12,0,11,2,1,1,72,0,14,39,1
22,4,12037,3,12,0,3,1,4,1,73,0,39,39,0
61,3,7939,11,8,0,4,2,2,0,0,0,39,39,1
39,4,20878,8,9,1,11,0,4,0,0,0,39,39,0
53,4,3373,12,6,0,10,3,4,0,0,0,43,39,0
71,4,15675,1,13,0,3,4,4,0,0,30,26,39,0
20,4,17097,9,12,1,6,0,4,1,0,0,39,26,0
51,8,6456,11,8,0,3,4,4,1,0,0,39,39,0
31,5,13139,1,12,0,12,1,2,0,0,0,10,39,1
49,4,4302,11,8,1,4,0,4,0,0,0,16,39,0
30,4,12838,11,8,0,4,4,4,1,0,0,39,39,0
19,6,12194,12,13,1,13,5,4,0,0,0,56,39,0
60,4,15998,11,8,1,10,0,4,0,0,14,48,39,0
8,4,4999,9,12,1,8,5,4,1,0,35,39,39,0
49,4,19775,12,0,0,8,1,4,0,0,0,39,39,0
25,8,21121,14,11,0,14,4,4,0,0,0,37,39,0
19,4,8562,11,8,1,5,1,4,0,0,0,49,39,0
47,6,4136,8,10,0,5,1,4,0,0,0,44,39,0
18,4,21126,1,12,1,1,0,4,0,0,0,39,39,1
30,4,16794,0,14,0,4,4,4,1,0,0,55,39,0
2,4,19430,15,9,1,4,0,4,0,0,0,39,39,0
64,6,20384,8,8,0,8,5,4,0,0,0,39,11,1
53,4,10683,15,9,1,3,0,4,0,0,0,7,39,0
10,6,21450,15,9,1,11,1,4,0,0,0,12,39,0
33,4,12820,9,13,0,10,1,4,0,0,0,39,39,0
39,7,1635,1,6,1,1,0,4,0,0,0,49,39,0
14,4,2562,7,0,0,1,3,4,0,0,0,39,39,1
23,6,2162,11,8,1,3,0,4,1,54,0,39,39,0
3,6,1109,9,12,0,3,3,4,1,0,0,11,39,0
50,4,6864,9,12,1,0,0,4,0,0,0,55,39,1
10,4,4990,15,7,0,12,1,4,1,0,0,39,39,0
11,4,8448,15,9,0,1,3,4,0,0,0,39,39,0
6,4,3425,15,9,0,10,4,0,0,0,0,39,39,0
11,4,8466,11,8,0,12,4,4,1,0,0,59,39,1
25,4,4274,15,9,1,10,0,4,0,0,0,15,39,1
12,0,16954,11,8,1,3,0,4,1,0,0,39,39,0
45,4,20575,1,2,0,12,1,4,0,0,0,37,39,0
18,4,21356,11,8,0,5,3,4,0,55,0,39,39,0
70,5,14423,9,12,0,8,1,4,0,0,0,49,39,1
40,4,3738,9,12,1,4,5,4,0,0,0,39,39,0
2,4,18515,9,12,0,2,1,4,0,0,0,39,39,0
11,4,8195,9,0,1,10,0,4,1,0,0,39,26,0
10,4,17141,9,12,0,12,4,4,1,0,0,39,39,0
14,4,14688,9,12,1,10,0,1,0,0,0,28,39,0
8,4,9962,11,8,1,12,0,4,0,0,0,41,39,1
17,4,12387,9,12,1,14,0,4,1,0,0,39,39,1
31,4,2059,11,8,0,6,4,4,0,0,0,39,39,0
20,4,379,15,9,0,3,1,4,0,0,0,49,39,0
9,4,17651,12,9,0,3,1,4,0,0,0,75,39,1
26,6,11972,9,8,0,8,1,1,0,67,46,39,18,0
4,1,117,9,12,0,4,3,4,0,0,0,27,39,0
47,4,15167,9,12,1,4,0,4,0,12,0,78,39,0
21,6,18258,15,9,0,10,3,4,1,0,0,39,39,0
19,7,6126,12,13,0,4,1,4,0,0,0,49,39,1
4,7,11349,5,9,1,10,3,4,0,0,0,59,39,0
15,4,21369,11,8,0,7,3,4,0,0,0,39,39,0
0,4,14757,11,8,1,14,0,4,0,0,0,22,39,0
30,7,2330,9,12,0,8,4,4,0,0,0,69,39,0
6,6,741,11,8,1,12,0,4,1,0,0,39,39,1
37,4,13786,11,8,1,0,0,4,0,0,0,25,39,0
3,4,14099,9,12,0,6,1,4,1,0,1,4,39,0
23,4,17712,15,9,1,13,0,2,0,0,0,83,39,1
39,4,10858,11,11,0,1,4,4,1,0,0,39,39,0
62,4,12404,11,8,0,1,3,4,0,0,0,39,39,0
33,4,4892,15,9,1,3,0,4,1,0,0,39,39,0
27,4,9703,15,9,1,10,0,1,0,0,0,49,39,1
68,4,14969,11,8,1,12,0,1,0,0,0,39,39,0
5,1,5523,12,13,0,4,3,4,0,15,0,39,39,0
72,4,5353,12,6,1,1,0,2,1,0,0,39,39,1
1,4,9291,7,4,1,1,0,4,0,0,0,42,39,0
58,4,5162,11,8,0,8,1,0,0,0,0,39,39,0
19,4,8618,3,13,1,8,0,4,0,0,0,15,39,0
35,4,16401,7,9,0,7,3,4,0,0,0,39,39,0
20,4,21556,11,8,0,1,3,4,1,0,0,58,39,0
53,7,19032,7,11,0,14,3,4,1,0,0,59,39,0
50,3,15928,2,2,0,3,4,4,0,0,0,39,39,1
23,6,15274,11,8,0,10,1,4,0,0,0,49,39,0
13,4,20657,11,8,0,0,3,4,0,0,0,39,39,0
45,6,17305,7,11,1,6,0,4,1,0,72,39,39,0
20,4,11846,15,9,0,12,1,4,1,0,0,49,39,0
53,4,8161,15,9,0,4,3,4,1,0,0,39,36,1
42,1,3020,9,12,0,12,1,4,0,0,0,6,39,0
35,4,6283,7,8,1,7,0,4,1,0,0,39,41,1
8,4,9732,9,12,0,3,1,4,1,0,0,65,39,0
31,4,20297,10,8,0,8,1,4,0,0,0,39,39,0
33,4,16842,8,10,0,1,4,4,0,0,0,39,28,1
8,4,13967,9,12,0,11,1,4,0,0,0,39,39,0
25,4,2245,2,12,0,10,1,4,0,0,0,39,39,1
26,6,8841,11,8,1,4,5,4,0,10,0,18,39,1
6,5,7495,15,9,1,3,0,4,1,0,0,39,14,0
17,1,16468,8,10,1,8,0,4,0,0,0,39,39,0
21,4,6468,9,12,1,3,4,4,0,0,0,49,40,1
51,4,7567,11,8,1,0,0,4,0,0,0,39,39,0
47,5,11377,15,9,1,7,0,4,1,0,0,39,39,0
24,4,87,9,12,1,1,0,4,1,0,0,6,39,1
13,4,5575,0,10,0,4,1,4,0,0,0,39,39,0
20,4,11493,15,11,0,10,1,4,1,0,0,39,39,0
9,4,9223,11,8,0,1,4,2,0,0,0,35,0,0
9,4,369,9,12,1,12,2,4,0,0,0,20,39,1
4,4,19278,12,13,0,7,1,4,1,0,0,31,39,0
29,6,18275,11,7,0,4,1,4,0,0,0,39,39,0
35,4,17967,12,13,0,3,1,4,1,0,0,39,39,0
6,4,9974,11,8,0,0,1,4,1,0,0,39,39,0
17,4,8782,15,9,0,10,3,4,1,0,0,7,39,0
20,4,6981,15,9,1,1,0,4,0,0,0,34,39,0
17,4,17568,15,9,1,3,5,4,1,0,0,39,39,0
66,4,4490,11,8,1,1,0,4,1,0,0,39,39,0
7,4,632,11,8,1,13,0,4,1,0,0,34,39,1
3,4,16465,15,12,0,8,1,4,0,0,0,2,39,0
35,4,16402,15,9,0,7,3,4,0,0,0,39,27,0
4,4,13334,11,8,1,3,0,4,0,0,0,39,39,0
60,4,14780,11,8,1,14,0,2,0,83,0,17,39,1
17,4,17383,9,12,1,3,0,4,0,0,0,33,39,0
1,4,13075,11,8,1,9,0,4,0,0,0,26,39,0
24,4,20244,15,9,0,13,1,4,0,0,0,22,39,0
14,4,5524,11,8,0,8,0,4,0,0,0,39,39,1
64,4,12200,8,7,1,8,5,4,0,0,0,39,39,1
10,4,14244,11,8,0,6,3,4,1,0,0,44,39,0
20,4,6485,15,9,1,3,0,4,0,0,0,39,39,0
65,0,525,15,9,1,10,5,4,1,0,0,46,39,0
10,4,17266,11,8,0,3,4,4,0,0,0,39,39,0
19,1,16115,15,9,0,10,4,4,1,0,0,39,39,1
23,3,11671,15,9,1,6,0,4,0,0,0,91,39,0
40,4,1040,15,9,1,4,0,4,0,0,0,51,39,0
29,3,754,11,8,0,6,1,4,1,0,0,39,39,0
12,4,12316,11,3,0,3,3,4,0,0,0,49,39,0
28,4,7550,5,8,0,8,3,4,0,0,0,39,39,0
2,4,1763,15,9,0,3,3,4,0,0,0,34,39,0
2,4,15575,11,8,1,12,0,4,1,0,0,12,39,0
4,1,2965,11,8,1,10,0,0,0,0,0,44,39,0
66,4,5973,11,8,1,2,0,4,0,0,0,49,39,0
4,0,18195,8,2,1,3,0,2,0,0,0,39,39,0
18,4,1546,9,12,1,7,0,4,0,0,0,12,39,1
42,6,12837,8,8,0,0,4,4,1,0,0,39,39,0
12,4,19522,11,8,1,12,0,4,0,0,0,39,1,0
43,6,14789,11,8,0,13,1,4,0,0,11,23,39,0
17,4,2591,0,2,1,0,0,2,0,0,0,77,39,0
46,1,4142,15,9,1,8,0,2,1,0,0,51,39,0
8,4,7100,15,9,0,6,3,4,0,0,0,47,39,0
19,6,18679,0,1,1,3,4,4,0,0,0,50,39,0
18,0,7464,11,8,1,10,0,4,0,0,0,32,32,0
20,4,5764,11,8,1,4,0,4,1,0,0,36,39,1
35,4,19978,8,10,0,8,4,4,0,0,0,39,39,0
63,4,14539,15,11,0,3,1,4,0,0,0,68,39,0
36,4,10008,11,8,1,1,3,4,1,0,0,44,39,1
43,1,18108,3,2,1,2,0,4,0,0,0,62,4,0
59,4,12980,15,9,0,3,1,4,1,0,0,22,39,0
18,4,9350,2,7,1,10,5,4,1,0,0,19,39,0
2,4,404,15,9,1,8,0,4,0,0,0,50,39,0
52,4,1172,8,10,1,5,0,4,0,30,0,39,39,0
45,4,13564,15,3,1,6,0,4,0,0,0,71,39,0
7,0,13241,9,12,1,14,4,4,0,0,0,39,39,0
13,4,16326,15,9,1,8,0,4,0,101,0,39,39,1
7,4,4123,11,8,1,8,0,4,0,0,0,59,39,0
15,4,20204,1,6,0,10,1,4,0,0,0,39,39,0
22,4,1720,15,9,1,4,0,4,0,0,0,7,39,0
37,4,13400,1,6,1,3,0,4,0,0,48,39,39,0
14,4,7365,15,9,0,11,1,4,0,0,71,15,39,0
29,0,18892,11,8,1,4,0,4,0,69,0,39,39,0
16,4,10113,15,9,1,13,0,4,0,17,0,39,39,0
22,4,12628,15,9,0,10,3,4,0,0,0,39,39,1
29,4,14921,15,9,0,1,4,4,1,0,0,26,39,0
2,4,13197,6,5,1,9,0,4,0,0,0,32,39,1
9,4,14132,11,8,0,12,3,4,0,0,0,34,39,0
25,4,19579,9,12,0,14,1,4,0,0,0,24,39,0
55,4,6609,15,9,1,12,0,4,0,0,51,39,39,0
34,6,18832,9,9,0,8,1,4,0,0,0,21,39,0
45,4,14857,11,8,1,4,0,4,0,0,0,34,39,0
34,7,18238,9,6,0,1,3,4,1,0,0,18,39,1
52,4,6704,12,5,0,0,1,4,0,0,0,39,39,0
10,4,20502,11,8,0,10,3,4,1,0,0,39,39,0
13,4,11460,14,14,0,2,1,4,0,104,0,39,1,0
49,4,9434,11,8,1,3,0,4,1,0,66,39,39,0
62,4,18863,11,8,0,10,1,4,0,0,0,39,39,0
16,4,17637,15,9,1,3,0,4,0,0,0,26,39,1
10,2,14052,9,12,0,12,4,2,0,0,0,51,39,1
8,0,19800,12,13,1,0,0,4,0,0,0,49,0,0
53,4,245,11,8,0,1,3,4,0,0,0,39,39,0
35,4,15276,0,12,1,8,0,4,0,0,0,39,39,1
54,4,8122,11,8,1,12,0,4,0,0,0,28,39,1
30,4,17830,11,15,0,8,3,4,0,87,0,83,12,1
52,4,3282,11,9,0,12,1,4,0,0,0,39,39,0
46,2,783,15,9,0,10,1,4,1,0,0,39,28,0
39,4,3708,15,9,1,1,0,4,1,0,0,39,39,0
21,4,16403,15,9,0,8,1,4,1,0,0,34,39,0
54,0,20687,11,8,1,12,0,4,0,0,0,39,39,0
26,4,17544,11,8,0,1,1,4,0,0,0,61,39,0
59,4,17690,11,8,0,10,5,4,0,0,0,39,39,0
3,4,10636,11,8,1,1,0,4,0,0,0,49,39,0
8,0,1610,9,12,1,10,0,2,1,0,0,65,39,0
35,4,586,11,8,1,14,0,1,1,0,0,88,39,1
52,4,8020,2,6,0,10,1,4,1,0,0,39,39,0
10,4,7487,15,9,1,14,0,4,0,0,0,39,39,0
19,4,5638,11,8,0,8,1,4,0,0,0,39,39,0
25,4,547,4,15,1,8,0,4,0,0,0,39,39,0
17,2,3412,7,3,0,10,3,4,1,0,0,39,14,0
39,4,12728,11,8,0,8,2,4,1,0,0,39,36,0
50,6,9496,1,8,0,10,4,4,0,67,0,27,39,0
4,4,2590,7,13,1,12,0,4,0,0,0,39,39,0
15,4,20369,11,8,1,1,0,4,1,0,0,39,39,1
19,4,6425,11,8,1,8,0,4,0,0,0,39,27,0
59,4,4722,7,8,0,8,1,4,0,19,0,19,39,0
44,4,20241,9,12,0,14,1,4,1,0,0,68,39,0
45,4,20042,15,9,1,4,0,4,0,0,0,66,39,1
25,2,14307,4,11,1,3,3,3,1,0,0,39,39,0
26,4,16869,11,8,1,5,0,4,0,0,0,39,39,0
28,7,16815,11,8,0,0,4,4,0,0,0,39,16,0
71,0,3933,15,9,1,4,0,4,0,108,0,39,39,0
16,0,14697,11,8,1,1,0,2,1,0,0,47,28,1
13,4,14569,11,9,0,6,2,4,0,0,0,37,39,1
7,4,13292,11,8,1,3,0,0,0,0,0,39,26,0
6,8,16326,11,6,1,12,5,4,0,0,0,49,39,1
2,6,12354,11,8,1,12,0,1,0,0,0,49,39,0
32,4,4424,8,2,1,7,0,4,0,0,0,39,39,1
11,4,1795,11,8,0,8,1,1,0,0,0,39,39,0
55,5,21560,11,8,0,1,4,4,0,0,0,59,39,0
11,4,20720,11,8,1,4,0,3,0,0,0,71,39,1
20,4,6185,11,8,0,12,1,4,0,0,0,49,39,0
71,4,20048,8,11,0,8,1,4,0,0,0,80,39,0
14,4,15576,15,9,1,14,0,4,1,0,0,60,39,1
59,4,2272,11,8,1,10,0,4,1,0,0,37,39,1
14,4,12771,9,12,1,12,0,4,0,0,0,23,39,0
4,2,15832,5,8,0,3,3,0,0,0,0,39,39,0
10,4,13090,8,10,0,10,1,4,0,78,0,62,39,0
70,4,20737,11,8,1,3,0,4,1,0,0,49,39,0
39,4,9510,15,9,0,12,3,4,1,0,0,59,39,0
62,8,10391,11,8,0,8,1,4,1,0,0,84,39,0
30,4,14990,0,14,0,12,1,4,0,0,0,39,39,1
16,4,5180,12,13,0,8,3,4,0,0,0,39,39,0
65,4,12948,0,13,0,4,0,4,0,0,0,39,39,0
3,6,7931,3,1,1,0,0,4,0,0,0,55,39,0
71,4,17576,11,8,0,4,4,1,1,0,0,77,39,0
66,4,9850,9,7,1,10,0,4,1,0,0,49,39,0
16,4,10496,11,8,1,14,0,4,0,0,0,5,39,1
28,0,2512,12,13,1,8,0,2,0,0,34,29,39,0
20,4,18047,12,10,0,10,3,4,0,0,0,39,39,1
16,4,21642,11,8,1,10,0,4,1,0,0,8,39,1
45,4,2136,11,8,0,4,3,4,1,0,0,39,39,0
14,4,17772,1,12,0,4,3,2,1,0,0,39,30,0
26,4,2782,15,14,1,3,0,4,0,0,0,39,39,0
17,4,2338,15,9,1,8,0,4,1,0,0,39,39,0
2,4,10137,11,8,0,1,1,4,1,0,0,55,39,0
11,4,7956,15,9,0,8,1,4,0,0,0,39,39,0
65,4,13162,9,12,1,3,0,4,0,0,0,49,39,0
