id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,v_decile_score,start,end,event
3475,1,43,0,2,0,5,0,0,5,1.0,0,64,0,10,340,0,9,83,6,0,1098,0
3476,1,28,0,0,0,8,0,0,6,1.0,1,436,1,8,89,0,9,83,3,0,262,1
3479,0,21,2,0,1,10,0,0,4,154.0,0,436,1,3,137,0,9,83,9,0,122,1
3480,1,53,1,0,0,2,0,0,1,1.0,1,106,0,10,340,0,9,83,2,0,1184,0
3481,0,27,0,0,0,4,0,0,2,14.0,1,248,1,8,103,0,9,83,3,0,147,0
3483,1,39,0,2,0,1,0,0,0,1.0,1,428,0,10,340,0,9,83,1,1,7,0
3484,1,47,1,0,0,7,0,0,22,1.0,0,176,1,3,91,0,9,83,2,0,99,0
3485,1,28,0,0,0,2,0,0,4,1.0,0,426,1,8,89,0,9,83,2,1,704,1
3487,1,49,1,2,0,6,0,0,7,1.0,0,318,0,10,340,0,9,83,4,0,1038,0
3488,1,36,0,2,0,1,0,0,2,4.0,0,284,0,10,340,0,9,83,1,0,991,0
3489,0,24,2,0,0,9,0,0,1,1.0,0,436,0,10,340,0,9,83,5,3,309,0
3491,1,35,0,3,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,790,0
3492,1,23,2,0,0,7,0,0,3,1.0,0,383,0,10,340,0,9,83,5,1,753,0
3493,1,26,0,0,0,2,0,0,2,1.0,0,9,0,10,340,0,9,83,3,0,86,0
3498,1,31,0,0,0,4,0,0,7,1.0,0,194,1,3,202,0,9,83,4,53,198,1
3499,0,30,0,0,0,10,3,2,14,0.0,0,71,1,7,243,1,6,27,7,5,89,0
3500,1,25,0,2,0,6,0,0,2,0.0,1,140,0,10,340,0,9,83,6,1,1109,0
3501,1,24,2,0,0,10,0,0,6,1.0,0,125,1,3,221,0,9,83,9,1,45,1
3502,1,34,0,3,0,1,0,0,1,1.0,0,194,1,7,93,0,9,83,1,0,685,1
3504,1,26,0,0,0,4,0,0,2,29.0,1,44,0,10,340,0,9,83,4,0,1008,0
3506,1,26,0,0,0,8,0,0,7,49.0,1,70,0,10,340,0,9,83,6,0,300,0
3507,1,60,1,3,0,1,0,0,0,1.0,0,161,0,10,340,0,9,83,1,0,786,0
3508,0,20,2,0,0,5,0,0,0,1.0,0,194,0,10,340,0,9,83,7,0,749,0
3510,1,36,0,2,1,9,0,0,10,95.0,1,44,1,3,137,0,9,83,4,0,92,1
3511,1,23,2,2,0,3,0,0,0,0.0,0,284,0,10,340,0,9,83,4,0,743,0
3512,1,26,0,0,0,7,0,0,5,1.0,0,436,1,6,32,1,5,41,6,6,64,1
3515,1,40,0,2,0,1,0,0,4,1.0,1,140,0,10,340,0,9,83,1,1,94,0
3516,1,28,0,5,0,3,0,0,1,1.0,0,176,1,7,27,1,6,35,3,0,601,1
3517,1,49,1,3,0,1,0,0,1,1.0,0,194,1,8,84,0,9,83,1,4,405,1
3519,1,46,1,0,0,3,0,0,8,353.0,0,436,1,8,89,0,9,83,3,0,4,1
3521,1,19,2,0,0,10,1,0,1,0.0,0,436,1,7,205,0,9,83,10,0,711,1
3523,1,53,1,2,0,1,0,0,1,12.0,0,436,0,10,340,0,9,83,1,0,778,0
3525,1,56,1,2,0,2,0,0,5,45.0,0,326,0,10,340,0,9,83,1,0,1078,0
3528,0,24,2,0,0,3,0,0,0,1.0,0,194,0,10,340,0,9,83,3,0,955,0
3529,1,31,0,3,0,1,0,0,0,5.0,0,376,0,10,340,0,9,83,1,0,1110,0
3531,0,33,0,2,0,3,0,0,2,2.0,0,322,0,10,340,0,9,83,2,0,98,0
3533,1,26,0,2,0,10,3,0,8,1.0,0,348,1,3,137,1,2,15,7,41,229,1
3534,1,56,1,2,0,1,0,0,1,65.0,1,382,0,10,340,0,9,83,1,0,1009,0
3535,1,32,0,2,0,2,0,0,2,1.0,0,300,0,10,340,0,9,83,2,0,234,0
3536,1,25,0,2,0,2,0,0,0,0.0,0,436,1,3,281,1,6,35,3,3,180,1
3538,1,21,2,0,0,2,0,0,1,1.0,0,194,0,10,340,0,9,83,5,0,333,0
3539,1,38,0,0,0,5,0,0,3,1.0,0,172,0,10,340,0,9,83,6,1,1084,0
3540,1,23,2,2,0,2,0,0,0,4.0,0,181,1,7,243,0,9,83,3,0,867,1
3541,1,67,1,0,0,1,0,0,4,173.0,1,139,0,10,340,0,9,83,1,0,799,0
3542,1,20,2,2,0,6,0,1,0,1.0,0,436,1,3,137,1,0,19,7,7,287,1
3543,0,39,0,2,0,1,0,0,4,2.0,0,14,1,8,83,0,9,83,1,0,396,1
3544,1,24,2,0,0,2,0,0,1,1.0,0,65,1,7,27,1,6,35,3,5,247,1
3546,1,23,2,3,0,2,0,0,0,1.0,0,7,0,10,340,0,9,83,3,0,771,0
3547,1,49,1,0,0,4,0,0,3,1.0,0,436,0,10,340,0,9,83,1,0,1119,0
3550,1,31,0,0,0,7,0,0,7,1.0,0,277,1,3,220,0,9,83,7,77,383,1
3551,1,20,2,0,0,6,0,0,1,26.0,0,194,1,3,134,0,9,83,8,0,36,0
3552,1,28,0,2,0,3,0,0,0,0.0,1,44,0,10,340,0,9,83,2,13,749,0
3554,1,67,1,2,0,1,0,0,3,1.0,0,436,0,10,340,0,9,83,1,0,1161,0
3556,1,33,0,3,0,1,0,0,0,0.0,0,21,0,10,340,0,9,83,1,1,855,0
3557,1,20,2,3,1,8,0,0,1,189.0,0,436,1,8,173,0,9,83,10,0,268,1
3560,1,40,0,2,0,3,0,0,4,72.0,0,436,0,10,340,0,9,83,4,0,877,0
3562,1,52,1,0,0,1,0,0,0,1.0,0,372,0,10,340,0,9,83,1,0,1140,0
3563,1,45,1,0,0,7,0,0,17,1.0,0,177,1,8,179,0,9,83,5,46,49,1
3564,1,27,0,0,0,7,0,1,8,1.0,0,256,1,8,173,0,9,83,4,0,20,0
3566,1,22,2,2,0,9,0,0,1,1.0,0,194,0,10,340,0,9,83,9,0,126,0
3568,1,36,0,2,0,7,0,0,9,42.0,0,141,0,10,340,0,9,83,3,0,665,0
3570,1,40,0,2,0,1,0,0,0,1.0,1,44,1,7,132,1,6,35,1,0,357,1
3571,1,30,0,2,0,8,0,0,1,0.0,1,144,1,7,27,1,6,35,6,0,374,1
3573,1,42,0,0,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,21,0
3574,1,24,2,0,0,3,0,1,2,0.0,0,165,1,8,173,0,9,83,4,2,239,1
3576,1,46,1,2,0,2,0,0,4,5.0,0,427,0,10,340,0,9,83,1,0,1115,0
3577,1,38,0,0,0,3,0,0,4,1.0,0,358,0,10,340,0,9,83,2,0,785,0
3578,1,39,0,3,0,1,0,0,2,114.0,0,91,1,7,19,1,6,28,2,0,131,1
3582,0,32,0,3,0,3,0,0,0,1.0,1,223,1,8,179,0,9,83,2,7,58,1
3584,1,26,0,2,0,5,0,0,0,1.0,1,188,0,10,340,0,9,83,4,0,790,0
3585,1,54,1,2,0,1,0,0,1,1.0,1,44,1,3,137,0,9,83,1,0,118,1
3591,1,27,0,3,0,3,0,0,2,10.0,0,216,0,10,340,0,9,83,2,0,962,0
3593,1,61,1,2,0,4,0,0,1,0.0,0,436,0,10,340,0,9,83,2,1,917,0
3594,1,51,1,0,0,4,0,0,1,1.0,1,287,1,7,205,0,9,83,1,0,39,1
3596,1,57,1,2,0,1,0,0,0,1.0,0,9,0,10,340,0,9,83,1,28,1063,0
3597,1,24,2,2,0,5,0,3,3,1.0,1,44,1,7,27,1,6,35,4,0,544,1
3598,1,34,0,0,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,2,0,1078,0
3600,1,27,0,3,0,2,0,0,1,1.0,0,390,0,10,340,0,9,83,3,1,1041,0
3601,0,28,0,0,0,7,0,0,10,36.0,1,243,1,3,123,0,9,83,4,0,15,0
3602,1,35,0,0,0,8,0,0,10,1.0,1,431,1,3,282,1,2,7,3,1,159,1
3603,1,30,0,0,0,6,0,0,6,0.0,0,141,1,8,70,0,9,83,4,1,476,1
3604,1,53,1,5,0,5,0,0,1,92.0,0,436,0,10,340,0,9,83,2,0,733,0
3605,1,44,0,0,0,1,0,0,0,1.0,0,347,0,10,340,0,9,83,2,0,73,0
3607,1,57,1,2,0,3,0,0,3,1117.0,1,285,1,7,321,0,9,83,1,0,261,1
3611,1,61,1,2,0,6,0,0,10,1.0,0,58,0,10,340,0,9,83,5,22,82,0
3614,1,26,0,0,0,9,0,0,1,1.0,0,436,1,3,137,0,9,83,7,0,409,1
3616,1,48,1,0,1,7,0,0,10,1.0,0,176,1,8,89,0,9,83,6,3,405,1
3617,1,42,0,0,0,1,0,0,4,2009.0,1,139,0,10,340,0,9,83,1,0,694,0
3618,1,38,0,2,0,8,0,0,10,1.0,0,318,1,3,221,0,9,83,2,0,37,1
3619,1,39,0,0,0,2,0,0,4,0.0,0,194,0,10,340,0,9,83,2,0,43,0
3620,0,53,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,837,0
3622,1,26,0,0,0,10,0,0,3,1.0,1,264,1,3,137,0,9,83,9,1,809,0
3624,1,22,2,0,0,7,0,0,1,1.0,0,65,1,8,173,0,9,83,6,0,63,0
3626,1,50,1,2,0,7,0,0,0,1.0,0,194,0,10,340,0,9,83,2,29,140,0
3627,1,44,0,2,3,7,0,0,16,1.0,1,140,0,10,340,0,9,83,3,81,1161,0
3628,1,24,2,0,0,6,1,3,4,1.0,0,4,1,3,116,1,2,54,6,0,31,0
3629,1,21,2,0,0,7,0,0,0,1.0,0,194,1,3,137,0,9,83,7,0,71,1
3630,1,50,1,2,0,1,0,0,0,1.0,0,318,0,10,340,0,9,83,1,2,1056,0
3631,0,36,0,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,1,783,0
3634,1,39,0,2,0,3,0,0,0,1.0,0,436,0,10,340,0,9,83,2,53,1099,0
3635,0,24,2,0,0,4,0,0,2,90.0,0,89,0,10,340,0,9,83,4,0,729,0
3636,0,54,1,0,0,6,0,0,7,1.0,0,185,0,10,340,0,9,83,1,18,1055,0
3639,1,29,0,0,0,2,0,0,0,1.0,1,341,0,10,340,0,9,83,2,1,968,0
3641,1,26,0,2,0,6,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,796,0
3642,1,41,0,0,0,4,0,0,3,1.0,0,176,1,7,174,0,9,83,2,0,173,1
3643,1,23,2,0,0,6,0,0,1,1.0,0,194,1,7,180,0,9,83,5,1,91,1
3645,1,34,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,865,0
3646,1,31,0,2,0,7,0,0,11,1.0,0,165,1,3,137,0,9,83,9,12,48,1
3647,1,20,2,0,0,3,0,0,0,1.0,0,194,0,10,340,0,9,83,6,1,829,0
3648,1,49,1,0,0,6,0,0,10,1.0,0,436,1,8,278,0,9,83,3,43,47,1
3649,1,26,0,0,0,8,0,0,4,0.0,0,311,1,7,243,1,6,35,6,1,313,1
3652,1,28,0,0,0,4,0,0,1,1.0,0,318,1,7,207,0,9,83,2,0,63,1
3653,1,26,0,0,0,2,0,0,0,1.0,0,194,0,10,340,0,9,83,3,0,1177,0
3655,1,55,1,0,0,4,0,0,1,1.0,0,318,0,10,340,0,9,83,1,0,1097,0
3656,1,22,2,0,0,9,0,0,0,1.0,1,333,0,10,340,0,9,83,7,1,1072,0
3657,0,26,0,0,0,4,0,0,0,1.0,1,287,0,10,340,0,9,83,3,0,775,0
3658,1,56,1,5,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,1,1146,0
3659,1,66,1,2,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,2,0,331,0
3660,1,46,1,5,0,3,0,0,2,1.0,0,307,0,10,340,0,9,83,4,0,891,0
3661,1,58,1,0,0,6,0,0,16,1.0,0,436,1,8,179,0,9,83,3,67,68,1
3662,1,28,0,0,0,7,0,0,4,1.0,0,62,0,10,340,0,9,83,9,29,1103,0
3663,1,33,0,0,0,6,0,0,8,1.0,0,326,1,8,278,0,9,83,5,1,845,1
3666,0,31,0,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,817,0
3667,1,26,0,0,0,5,0,0,1,0.0,1,264,0,10,340,0,9,83,4,0,1172,0
3668,1,35,0,0,0,5,0,0,4,722.0,1,264,0,10,340,0,9,83,2,0,889,0
3669,0,41,0,2,0,7,0,0,12,45.0,0,172,1,7,27,1,6,35,5,0,386,1
3671,1,34,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1084,0
3673,1,33,0,5,0,1,0,0,0,1.0,0,358,0,10,340,0,9,83,1,0,1071,0
3674,0,32,0,0,0,2,0,0,0,1.0,0,176,0,10,340,0,9,83,1,0,775,0
3675,1,37,0,0,0,6,0,0,9,1.0,0,256,1,3,107,1,1,4,9,1,248,1
3676,1,50,1,0,0,5,0,0,1,22.0,0,318,0,10,340,0,9,83,5,0,1030,0
3678,1,35,0,2,0,2,0,0,1,1.0,0,436,0,10,340,0,9,83,1,2,932,0
3679,0,47,1,2,0,3,0,0,0,6.0,1,331,1,3,221,0,9,83,1,0,561,1
3681,0,52,1,0,0,9,0,0,8,1.0,0,436,0,10,340,0,9,83,7,42,497,0
3684,1,26,0,0,0,7,1,2,5,1.0,0,365,1,7,243,1,6,9,7,5,16,1
3685,1,36,0,0,0,9,0,0,1,3665.0,1,436,1,8,173,1,5,42,6,0,418,1
3687,1,45,1,0,0,1,0,0,13,1.0,0,176,1,8,89,0,9,83,1,0,139,1
3691,1,19,2,5,0,9,0,0,0,1.0,1,44,1,3,7,1,2,13,9,0,195,1
3692,1,41,0,0,0,2,0,0,8,1.0,0,141,1,8,89,0,9,83,4,0,463,1
3693,1,24,2,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,3,1,454,0
3696,1,21,2,0,0,9,1,0,1,1.0,0,347,1,7,205,0,9,83,8,0,804,1
3697,1,54,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,1160,0
3698,1,49,1,2,0,1,0,0,0,1.0,0,188,0,10,340,0,9,83,1,73,348,0
3699,1,42,0,2,0,2,0,0,1,0.0,0,436,0,10,340,0,9,83,1,293,408,0
3700,1,21,2,0,0,4,0,0,1,0.0,0,318,1,3,221,0,9,83,6,1,57,1
3701,1,61,1,0,0,4,0,0,30,56.0,0,436,0,10,340,0,9,83,2,0,891,0
3702,1,46,1,2,0,8,0,0,5,0.0,0,46,1,3,221,0,9,83,3,0,38,0
3703,1,74,1,2,0,1,0,0,0,1.0,1,102,0,10,340,0,9,83,1,1,894,0
3704,0,38,0,3,0,1,0,0,0,0.0,0,317,0,10,340,0,9,83,1,0,1184,0
3705,1,75,1,2,0,1,0,0,2,58.0,1,139,0,10,340,0,9,83,1,0,780,0
3706,0,39,0,0,0,1,0,0,1,0.0,0,436,0,10,340,0,9,83,1,0,1088,0
3709,0,38,0,0,0,1,0,0,0,1.0,0,436,0,10,340,0,9,83,1,3,1083,0
3710,1,19,2,0,1,7,0,1,1,1.0,0,436,1,8,315,0,9,83,9,0,88,1
3711,1,28,0,2,0,2,0,0,0,1.0,0,65,1,7,243,0,9,83,3,0,494,1
3712,1,53,1,0,0,1,0,0,2,1596.0,0,436,0,10,340,0,9,83,1,0,1123,0
3713,1,25,0,0,0,6,0,0,1,1.0,0,182,1,8,103,0,9,83,5,28,497,0
3714,1,53,1,2,0,1,0,0,1,1.0,1,106,0,10,340,0,9,83,1,0,1092,0
3716,1,53,1,0,0,7,0,0,4,381.0,0,194,0,10,340,0,9,83,1,0,1065,0
3719,1,23,2,0,0,9,1,0,2,1.0,0,65,0,10,340,0,9,83,9,76,1157,0
3720,1,55,1,2,0,9,0,0,33,1.0,0,177,1,3,120,0,9,83,3,241,302,1
3721,0,64,1,2,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,904,0
3722,1,23,2,0,0,7,0,0,1,1.0,1,44,1,8,173,0,9,83,6,26,380,1
3724,1,38,0,3,0,1,0,0,1,94.0,1,140,0,10,340,0,9,83,1,0,1180,0
3725,1,23,2,0,0,8,0,2,4,1.0,0,317,1,7,205,0,9,83,5,0,58,1
3726,0,41,0,3,0,1,0,0,0,1.0,0,64,0,10,340,0,9,83,1,0,760,0
3728,1,53,1,5,0,1,0,0,0,0.0,1,140,0,10,340,0,9,83,1,0,941,0
3729,1,34,0,0,0,1,0,0,0,1.0,0,51,0,10,340,0,9,83,1,1,852,0
3730,1,24,2,3,0,1,0,0,0,1.0,0,171,1,7,333,0,9,83,3,0,7,1
3732,1,26,0,0,0,1,0,0,1,1.0,1,94,0,10,340,0,9,83,2,31,935,0
3736,1,44,0,2,0,2,0,0,4,1.0,0,141,0,10,340,0,9,83,3,1,138,0
3737,0,27,0,2,0,2,0,0,0,1.0,0,9,0,10,340,0,9,83,2,5,771,0
3738,1,28,0,2,0,9,0,0,14,1.0,0,250,0,10,340,0,9,83,3,0,822,0
3739,1,55,1,2,0,1,0,0,1,1.0,1,106,0,10,340,0,9,83,1,0,862,0
3740,0,22,2,0,0,4,0,0,2,60.0,0,436,0,10,340,0,9,83,5,0,830,0
3741,1,36,0,0,0,5,0,0,15,0.0,0,436,0,10,340,0,9,83,1,1,94,0
3742,1,29,0,0,0,8,0,0,6,236.0,0,155,1,8,278,0,9,83,6,0,241,0
3743,1,23,2,0,0,4,0,0,1,1.0,0,436,0,10,340,0,9,83,6,0,61,0
3744,1,56,1,0,0,1,0,0,1,1.0,1,140,0,10,340,0,9,83,2,0,1184,0
3745,1,27,0,2,0,6,0,0,2,1.0,0,300,1,7,90,0,9,83,3,0,414,1
3747,1,37,0,2,0,6,0,0,1,1.0,1,44,0,10,340,0,9,83,4,0,1041,0
3749,1,32,0,0,0,8,0,0,1,1.0,0,213,1,8,173,0,9,83,3,1,557,1
3751,1,41,0,0,2,10,0,0,18,1.0,1,415,1,7,318,0,9,83,8,33,334,0
3754,1,22,2,0,0,6,0,0,1,1.0,0,50,1,7,57,0,9,83,4,1,110,1
3757,1,37,0,2,0,2,0,0,1,1.0,0,318,1,3,221,0,9,83,1,0,100,1
3758,1,45,1,0,0,2,0,0,3,0.0,1,430,0,10,340,0,9,83,2,2,764,0
3759,0,31,0,0,0,8,0,0,14,1.0,0,13,0,10,340,0,9,83,8,1,7,0
3761,1,42,0,0,0,5,0,0,7,1.0,0,171,1,7,335,1,2,55,1,1,191,1
3763,1,26,0,0,0,9,2,2,20,1.0,0,188,1,8,103,0,9,83,6,29,576,1
3765,1,33,0,2,0,9,0,0,0,1.0,0,121,1,2,264,0,9,83,3,1,46,0
3766,1,22,2,2,0,2,0,0,0,0.0,1,105,1,8,92,0,9,83,4,1,648,1
3767,1,32,0,2,0,5,0,0,2,62.0,0,341,1,7,57,0,9,83,7,0,325,0
3768,0,36,0,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,1,0,1185,0
3769,1,54,1,2,0,1,0,0,0,0.0,1,331,0,10,340,0,9,83,1,0,1163,0
3771,1,25,0,0,0,9,1,2,5,1.0,0,436,1,8,306,0,9,83,9,154,547,1
3772,1,24,2,2,0,5,0,0,3,1.0,0,194,1,7,285,0,9,83,4,38,82,1
3773,1,23,2,3,0,7,0,0,0,1.0,1,212,0,10,340,0,9,83,5,0,952,0
3774,1,61,1,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,0,1036,0
3776,0,42,0,2,0,1,0,0,0,1.0,1,140,0,10,340,0,9,83,1,0,927,0
3778,1,28,0,2,0,2,0,0,1,1.0,1,106,1,7,174,0,9,83,3,0,467,0
3779,1,27,0,0,0,5,0,0,1,1.0,1,287,0,10,340,0,9,83,3,1,744,0
3780,1,24,2,2,0,3,0,0,2,18.0,1,44,0,10,340,0,9,83,5,0,1124,0
3781,1,33,0,0,0,5,0,0,14,60.0,0,326,0,10,340,0,9,83,2,0,784,0
3782,1,32,0,0,0,10,0,0,16,1.0,0,141,1,7,243,0,9,83,7,0,1,0
3783,1,38,0,2,0,1,0,0,0,7.0,0,171,0,10,340,0,9,83,1,0,882,0
3785,1,21,2,2,0,3,1,1,1,1.0,1,412,1,3,340,0,9,83,6,0,1136,0
3787,1,27,0,0,0,7,0,0,1,1.0,0,296,1,8,89,0,9,83,8,625,890,1
3788,1,39,0,2,0,4,0,0,0,2.0,0,318,0,10,340,0,9,83,1,0,952,0
3789,1,29,0,2,0,1,0,0,0,1.0,0,426,0,10,340,0,9,83,2,0,203,0
3790,1,29,0,2,0,3,0,0,1,2.0,0,318,0,10,340,0,9,83,4,0,956,0
3792,1,65,1,2,0,4,0,0,6,35.0,0,436,0,10,340,0,9,83,1,0,773,0
3793,1,36,0,2,0,4,0,0,1,24.0,0,300,1,8,234,0,9,83,1,0,23,0
3794,1,46,1,0,0,7,0,0,0,0.0,0,250,1,3,221,0,9,83,1,0,477,0
3797,1,44,0,0,1,6,0,0,7,1.0,0,276,1,3,340,0,9,83,4,23,978,1
3799,1,27,0,0,0,2,0,0,0,1.0,1,379,0,10,340,0,9,83,2,1,1180,0
3800,1,27,0,0,0,7,0,0,8,1.0,0,171,1,7,174,1,2,13,8,48,279,1
3801,1,61,1,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,1,2,1054,0
3802,1,47,1,0,0,1,0,0,0,1.0,1,44,1,3,137,0,9,83,1,0,338,1
3804,1,27,0,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,2,0,857,0
3805,1,28,0,2,0,2,0,0,0,1.0,0,194,1,3,137,0,9,83,2,1,394,1
3807,0,31,0,2,0,5,0,0,1,1.0,1,44,1,8,233,0,9,83,4,10,29,1
3809,1,26,0,2,0,4,0,0,9,0.0,1,433,1,8,89,1,6,35,3,1,143,1
3811,1,53,1,0,0,2,0,0,2,1.0,0,436,1,1,198,0,9,83,1,7,130,1
3812,1,26,0,0,0,5,0,0,1,1.0,0,436,1,8,89,0,9,83,5,22,225,1
3814,1,25,0,0,0,4,0,0,2,23.0,0,436,0,10,340,0,9,83,4,0,405,0
3816,1,23,2,5,0,10,0,0,5,1.0,1,342,1,7,27,1,6,35,9,31,340,1
3817,0,21,2,0,0,8,3,1,4,463.0,1,436,1,8,89,0,9,83,8,0,489,0
3818,1,23,2,0,0,4,0,0,1,1.0,1,210,0,10,340,0,9,83,6,3,1149,0
3820,1,30,0,5,0,1,1,1,3,1.0,1,44,0,10,340,0,9,83,1,0,1104,0
3821,0,45,1,0,0,3,0,0,2,1.0,0,163,0,10,340,0,9,83,1,11,509,0
3824,1,27,0,0,0,5,0,0,2,1.0,1,44,1,8,103,0,9,83,4,8,448,1
3826,1,57,1,0,0,9,0,0,6,132.0,1,245,1,8,315,0,9,83,5,0,370,0
3828,1,44,0,2,0,6,0,0,8,782.0,0,436,1,3,137,0,9,83,5,0,231,1
3830,0,26,0,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,845,0
3831,1,21,2,2,0,8,0,0,0,1.0,0,436,1,3,114,1,2,52,7,6,285,1
3834,1,63,1,0,0,6,0,0,1,347.0,0,171,0,10,340,0,9,83,2,0,1023,0
3835,0,62,1,2,0,1,0,0,0,1.0,1,223,0,10,340,0,9,83,1,3,924,0
3836,1,48,1,2,0,3,0,0,0,1.0,0,318,0,10,340,0,9,83,2,26,837,0
3838,1,53,1,0,0,1,0,0,1,90.0,1,111,0,10,340,0,9,83,1,0,1108,0
3839,1,62,1,0,0,3,0,0,3,1.0,1,106,1,7,338,0,9,83,1,1,432,1
3840,1,28,0,0,1,10,1,0,5,1.0,0,12,0,10,340,0,9,83,10,136,1181,0
3841,1,56,1,2,0,2,0,0,1,0.0,0,181,0,10,340,0,9,83,1,1,880,0
3842,1,35,0,3,0,1,0,0,2,8.0,0,436,0,10,340,0,9,83,1,0,840,0
3843,0,56,1,3,0,1,0,0,2,1.0,1,429,1,8,173,0,9,83,1,48,103,1
3847,1,22,2,0,1,7,0,0,2,1.0,0,426,1,7,205,0,9,83,8,1,8,1
3848,1,26,0,0,0,8,0,0,5,1.0,0,10,1,8,278,0,9,83,9,35,165,1
3853,1,35,0,0,0,5,0,0,4,159.0,1,139,0,10,340,0,9,83,6,1,478,0
3854,1,22,2,0,0,3,0,0,1,1.0,0,194,1,7,205,0,9,83,6,14,678,1
3855,1,60,1,2,0,1,0,0,3,102.0,1,379,0,10,340,0,9,83,1,0,1101,0
3856,0,37,0,0,1,3,0,0,7,1.0,0,129,0,10,340,0,9,83,1,1,1080,0
3857,0,32,0,0,0,2,0,0,0,1.0,0,423,0,10,340,0,9,83,1,0,948,0
3858,0,33,0,0,0,6,0,0,3,1.0,0,14,1,8,92,0,9,83,4,8,226,1
3859,1,38,0,5,0,3,0,0,2,0.0,0,176,1,3,221,0,9,83,3,0,15,1
3860,1,53,1,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1174,0
3862,1,32,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,812,0
3863,1,26,0,2,0,2,0,0,0,1.0,1,94,0,10,340,0,9,83,3,0,1185,0
3864,1,61,1,2,0,1,0,0,0,1.0,1,105,0,10,340,0,9,83,1,1,732,0
3865,1,21,2,0,0,10,0,0,0,1.0,1,44,0,10,340,0,9,83,7,0,774,0
3867,1,69,1,0,0,5,0,0,22,1.0,1,30,0,10,340,0,9,83,4,0,785,0
3869,1,26,0,0,0,4,0,0,0,0.0,1,140,0,10,340,0,9,83,4,0,921,0
3870,1,30,0,0,0,10,0,0,9,0.0,0,277,1,3,286,1,2,78,7,195,294,0
3872,1,21,2,2,0,4,0,0,1,5.0,0,436,0,10,340,0,9,83,5,0,377,0
3879,1,41,0,2,0,2,0,0,0,1.0,1,106,0,10,340,0,9,83,1,0,814,0
3880,1,45,1,0,0,6,0,0,0,1.0,0,141,1,7,205,0,9,83,3,0,17,1
3881,1,31,0,0,0,5,1,3,10,1.0,0,141,1,8,89,0,9,83,3,0,258,1
3882,1,22,2,2,0,3,0,0,0,2.0,0,22,0,10,340,0,9,83,5,0,926,0
3884,0,54,1,2,0,3,0,0,0,1.0,0,5,1,8,89,1,6,35,1,20,298,1
3885,1,50,1,2,0,1,0,0,2,1.0,1,44,1,7,27,1,6,35,1,0,451,1
3888,0,50,1,0,0,2,0,0,5,182.0,0,436,0,10,340,0,9,83,1,0,1162,0
3890,1,37,0,5,2,3,0,0,11,1.0,0,250,0,10,340,0,9,83,1,0,892,0
3891,0,21,2,0,0,8,0,0,0,1.0,0,125,1,8,173,0,9,83,7,0,244,1
3896,1,23,2,3,0,7,0,0,6,1.0,1,428,1,8,278,0,9,83,7,4,509,0
3897,1,30,0,2,0,3,0,0,0,1.0,0,161,1,7,205,0,9,83,3,0,288,1
3898,1,53,1,2,0,1,0,0,2,32.0,0,295,0,10,340,0,9,83,1,0,385,0
3899,1,30,0,0,0,8,0,0,11,1.0,0,436,1,7,243,0,9,83,4,2,94,1
3902,1,26,0,2,0,4,0,0,5,0.0,1,223,0,10,340,0,9,83,4,0,28,0
3903,0,30,0,0,0,9,0,0,1,62.0,0,436,1,3,137,0,9,83,3,0,728,1
3904,0,59,1,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1152,0
3906,1,29,0,0,0,8,0,0,13,1.0,0,141,1,8,299,0,9,83,3,0,148,0
3907,1,67,1,3,0,1,0,0,0,4.0,0,372,0,10,340,0,9,83,1,0,1131,0
3909,1,30,0,2,0,8,0,0,13,2.0,0,268,1,7,318,0,9,83,2,31,63,0
3910,1,25,0,0,0,5,0,0,5,1.0,1,44,1,8,89,0,9,83,4,0,265,0
