age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
26,1,7,7,2,96.0,130.0,0,7,0
4,0,4,0,0,1.0,1.0,0,5,0
3,1,8,5,2,1.0,10.0,1,8,1
18,0,2,0,3,0.0,1.0,0,1,-1
9,1,7,4,2,0.0,0.0,0,4,1
9,1,7,4,2,0.0,0.0,0,4,1
37,1,6,13,2,0.0,1.0,0,7,1
37,1,6,13,2,0.0,1.0,0,7,1
37,1,6,13,2,0.0,1.0,0,7,1
37,1,6,13,2,0.0,1.0,0,7,1
37,1,6,13,2,0.0,1.0,0,7,1
5,1,9,5,0,0.0,0.0,0,9,1
19,1,1,0,5,2.0,1.0,0,2,0
19,1,1,0,5,2.0,1.0,0,2,0
23,0,1,0,2,0.0,1.0,0,1,0
3,1,8,1,0,39.0,40.0,0,6,0
3,1,8,1,0,39.0,40.0,0,6,0
15,0,4,5,0,1.0,65.0,0,2,0
38,1,1,1,2,2.0,1.0,0,1,0
37,1,7,11,2,57.0,338.0,0,3,0
37,1,7,11,2,57.0,338.0,0,3,0
5,0,2,1,0,0.0,1.0,0,3,0
5,0,6,0,3,1.0,3.0,0,5,1
5,0,6,0,3,1.0,3.0,0,5,1
5,0,6,0,3,1.0,3.0,0,5,1
10,1,2,3,0,0.0,1.0,0,2,0
13,1,2,2,5,13.0,1.0,1,4,1
10,0,2,0,3,0.0,1.0,0,1,0
14,0,2,1,2,0.0,1.0,0,1,0
38,1,2,3,0,49.0,49.0,0,1,0
38,1,2,3,0,49.0,49.0,0,1,0
38,1,2,3,0,49.0,49.0,0,1,0
28,0,3,2,2,41.0,43.0,0,1,0
35,1,1,0,2,0.0,1.0,0,1,0
9,1,5,6,0,10.0,1.0,0,4,1
9,1,5,6,0,10.0,1.0,0,4,1
9,1,5,6,0,10.0,1.0,0,4,1
4,1,5,0,2,0.0,1.0,0,6,1
4,1,5,0,2,0.0,1.0,0,6,1
5,1,5,0,1,0.0,1.0,0,4,0
4,0,4,0,0,0.0,1.0,0,4,1
4,0,4,0,0,0.0,1.0,0,4,1
15,1,6,7,0,1.0,1.0,1,7,1
15,1,6,7,0,1.0,1.0,1,7,1
16,1,7,15,0,6.0,6.0,0,7,0
16,1,7,15,0,6.0,6.0,0,7,0
16,1,7,15,0,6.0,6.0,0,7,0
17,1,2,2,2,8.0,1.0,0,2,0
4,1,3,0,3,0.0,0.0,0,5,1
7,1,7,3,0,392.0,1.0,0,8,0
14,1,8,12,0,1.0,1.0,0,6,1
14,1,8,12,0,1.0,1.0,0,6,1
29,1,9,14,0,0.0,1.0,0,4,1
29,1,9,14,0,0.0,1.0,0,4,1
6,1,2,0,1,0.0,1.0,0,3,0
7,1,10,14,0,83.0,1.0,0,7,1
7,1,10,14,0,83.0,1.0,0,7,1
9,1,9,10,0,19.0,1.0,0,7,0
9,1,9,10,0,19.0,1.0,0,7,0
9,1,9,10,0,19.0,1.0,0,7,0
9,1,9,10,0,19.0,1.0,0,7,0
23,1,4,0,2,1.0,1.0,0,2,0
38,1,1,0,2,1.0,1.0,0,1,0
27,1,1,5,0,5.0,1.0,0,1,0
27,1,1,5,0,5.0,1.0,0,1,0
18,1,4,1,3,106.0,22.0,1,4,1
10,1,6,4,0,21.0,1.0,1,5,1
10,1,6,4,0,21.0,1.0,1,5,1
2,1,9,2,0,0.0,1.0,0,7,1
2,1,9,2,0,0.0,1.0,0,7,1
2,1,9,2,0,0.0,1.0,0,7,1
13,0,1,0,0,4.0,1.0,0,1,0
41,1,1,0,3,1.0,2.0,0,1,0
9,0,7,1,2,0.0,238.0,0,3,1
30,0,1,0,2,0.0,1.0,0,1,-1
33,1,1,0,0,0.0,1.0,0,1,-1
33,1,1,0,0,0.0,1.0,0,1,-1
11,0,8,11,0,0.0,1.0,0,5,0
54,1,1,3,2,4.0,5.0,0,1,0
6,0,7,2,0,14.0,1.0,0,8,1
6,0,7,2,0,14.0,1.0,0,8,1
6,0,7,2,0,14.0,1.0,0,8,1
2,1,5,0,3,2.0,0.0,0,7,0
9,1,7,9,0,1.0,1.0,0,5,0
9,1,7,9,0,1.0,1.0,0,5,0
13,1,5,4,0,0.0,2.0,0,3,0
13,1,5,4,0,0.0,2.0,0,3,0
13,1,5,4,0,0.0,2.0,0,3,0
31,1,2,0,2,1.0,0.0,0,2,0
27,1,9,3,0,36.0,35.0,0,1,0
27,1,9,3,0,36.0,35.0,0,1,0
27,1,9,3,0,36.0,35.0,0,1,0
27,1,9,3,0,36.0,35.0,0,1,0
12,1,10,7,0,2.0,1.0,0,10,1
12,1,10,7,0,2.0,1.0,0,10,1
12,1,10,7,0,2.0,1.0,0,10,1
41,1,1,24,2,9.0,36.0,0,1,0
27,1,1,0,0,0.0,1.0,0,1,0
29,1,1,0,2,0.0,1.0,0,1,0
6,1,3,0,0,9.0,1.0,0,4,1
6,1,3,0,0,9.0,1.0,0,4,1
2,1,3,0,0,2.0,1.0,0,6,1
2,1,3,0,0,2.0,1.0,0,6,1
33,1,1,6,2,0.0,0.0,0,1,1
33,1,1,6,2,0.0,0.0,0,1,1
33,1,1,6,2,0.0,0.0,0,1,1
16,1,3,2,0,0.0,128.0,0,2,0
16,0,1,0,0,1.0,1.0,0,1,0
19,1,1,4,2,1.0,4.0,0,2,0
4,1,3,2,3,0.0,257.0,0,6,0
4,1,3,2,3,0.0,257.0,0,6,0
4,1,3,2,3,0.0,257.0,0,6,0
31,0,2,2,2,11.0,1.0,0,1,1
31,0,2,2,2,11.0,1.0,0,1,1
31,0,2,2,2,11.0,1.0,0,1,1
14,1,1,0,5,0.0,1.0,0,1,0
23,1,1,5,2,1.0,1.0,0,1,0
3,1,7,2,0,248.0,10.0,0,8,0
3,1,7,2,0,248.0,10.0,0,8,0
31,1,3,1,2,12.0,17.0,0,1,0
8,1,1,0,3,0.0,1.0,0,2,0
16,0,3,2,2,41.0,49.0,1,2,1
3,0,3,4,0,1.0,32.0,0,5,0
3,0,3,4,0,1.0,32.0,0,5,0
12,1,1,0,0,1.0,0.0,0,1,0
10,0,3,0,0,1.0,1.0,0,3,0
15,1,2,2,2,1.0,1.0,0,2,0
28,1,7,0,0,0.0,1.0,0,4,0
4,1,6,0,0,0.0,0.0,0,5,0
3,1,4,0,0,1.0,1.0,0,6,1
14,1,2,0,2,1.0,0.0,0,1,0
14,1,2,0,2,1.0,0.0,0,1,0
8,1,9,14,0,1.0,1.0,0,8,1
8,1,9,14,0,1.0,1.0,0,8,1
19,1,2,2,2,11.0,55.0,0,2,0
6,0,2,0,0,0.0,0.0,0,2,0
24,1,5,0,0,0.0,1.0,0,2,-1
10,0,5,2,3,7.0,65.0,0,4,0
30,1,1,1,3,126.0,169.0,0,1,1
30,1,1,1,3,126.0,169.0,0,1,1
40,1,6,24,0,3.0,0.0,0,1,1
40,1,6,24,0,3.0,0.0,0,1,1
40,1,6,24,0,3.0,0.0,0,1,1
11,1,1,0,5,1.0,1.0,0,2,0
6,1,2,0,2,0.0,1.0,0,4,-1
2,0,10,2,0,23.0,1.0,0,9,1
2,0,10,2,0,23.0,1.0,0,9,1
2,0,10,2,0,23.0,1.0,0,9,1
2,0,10,2,0,23.0,1.0,0,9,1
2,0,10,2,0,23.0,1.0,0,9,1
10,1,4,0,0,0.0,1.0,0,3,1
10,1,4,0,0,0.0,1.0,0,3,1
3,1,8,0,2,4.0,1.0,1,10,1
8,1,7,0,5,0.0,1.0,0,5,0
16,1,1,3,0,0.0,4.0,0,1,0
14,1,8,15,0,7.0,1.0,0,5,1
14,1,8,15,0,7.0,1.0,0,5,1
14,1,8,15,0,7.0,1.0,0,5,1
14,1,8,15,0,7.0,1.0,0,5,1
22,1,2,0,0,0.0,1.0,0,1,0
20,1,4,10,0,10.0,1.0,0,3,1
20,1,4,10,0,10.0,1.0,0,3,1
20,1,4,10,0,10.0,1.0,0,3,1
4,1,3,0,0,1.0,1.0,0,5,0
24,1,5,2,2,0.0,1.0,0,3,1
24,1,5,2,2,0.0,1.0,0,3,1
33,1,1,5,3,0.0,2.0,0,1,0
39,0,4,0,2,1.0,1.0,0,1,0
2,1,8,0,0,1.0,0.0,0,10,0
2,1,8,0,0,1.0,0.0,0,10,0
2,1,8,0,0,1.0,0.0,0,10,0
38,0,1,1,2,1.0,20.0,0,1,0
14,1,5,2,3,0.0,0.0,0,2,1
14,1,5,2,3,0.0,0.0,0,2,1
12,1,8,11,0,0.0,1.0,0,3,0
12,1,8,11,0,0.0,1.0,0,3,0
11,1,1,2,0,0.0,1.0,0,1,0
28,1,7,15,0,6.0,1.0,0,1,1
28,1,7,15,0,6.0,1.0,0,1,1
28,1,7,15,0,6.0,1.0,0,1,1
28,1,7,15,0,6.0,1.0,0,1,1
28,1,7,15,0,6.0,1.0,0,1,1
4,1,7,2,3,0.0,1.0,0,9,0
18,1,10,5,0,1.0,64.0,0,8,0
18,1,10,5,0,1.0,64.0,0,8,0
18,1,10,5,0,1.0,64.0,0,8,0
6,0,3,0,0,0.0,1.0,0,4,0
52,0,1,1,0,1.0,1.0,0,1,0
3,1,6,0,3,0.0,0.0,0,6,1
27,0,1,1,2,0.0,11.0,0,1,0
15,1,9,4,0,0.0,7.0,0,7,0
15,1,9,4,0,0.0,7.0,0,7,0
15,0,4,2,3,2.0,1.0,0,2,0
21,0,5,6,0,0.0,1.0,0,2,0
7,1,4,6,2,1.0,16.0,0,3,0
5,1,3,0,0,1.0,1.0,0,5,0
5,1,3,0,0,1.0,1.0,0,5,0
19,1,7,5,2,13.0,15.0,0,4,0
30,1,1,1,3,1.0,1.0,0,1,0
14,0,2,1,2,28.0,41.0,0,1,1
27,1,4,0,0,0.0,1.0,0,1,-1
28,1,1,0,2,0.0,1.0,0,1,0
36,0,3,0,2,1.0,4.0,0,1,0
36,0,3,0,2,1.0,4.0,0,1,0
10,1,2,0,2,2.0,1.0,1,3,1
14,1,2,1,2,0.0,229.0,0,1,0
9,1,2,1,0,1.0,1.0,0,2,0
2,0,8,0,0,1.0,1.0,0,7,0
5,0,2,0,2,0.0,1.0,0,3,-1
25,1,7,11,2,76.0,227.0,1,4,1
25,1,7,11,2,76.0,227.0,1,4,1
38,1,5,5,2,21.0,38.0,0,2,1
38,1,5,5,2,21.0,38.0,0,2,1
12,1,10,9,0,50.0,0.0,0,7,1
12,1,10,9,0,50.0,0.0,0,7,1
12,1,10,9,0,50.0,0.0,0,7,1
17,1,9,12,0,0.0,734.0,0,4,0
11,1,3,1,2,0.0,22.0,0,2,0
11,1,3,1,2,0.0,22.0,0,2,0
36,1,1,8,0,1.0,1.0,0,1,1
36,1,1,8,0,1.0,1.0,0,1,1
2,0,4,0,2,0.0,0.0,0,6,0
11,1,1,0,0,0.0,1.0,0,2,0
14,1,1,0,2,1.0,0.0,0,1,0
23,0,1,0,0,0.0,1.0,0,1,-1
49,1,1,3,0,1.0,1.0,0,1,0
49,1,1,3,0,1.0,1.0,0,1,0
26,1,1,2,2,1.0,1.0,0,1,0
10,1,2,3,5,0.0,249.0,0,3,0
49,1,1,0,1,0.0,1.0,0,1,0
28,0,5,1,0,0.0,1041.0,0,1,0
27,1,1,8,2,1.0,23.0,0,1,0
7,1,2,0,5,0.0,1.0,0,3,0
6,1,9,8,0,0.0,1.0,1,9,1
11,1,6,3,5,177.0,1.0,0,2,0
27,1,6,2,0,28.0,345.0,0,2,0
13,1,5,5,0,11.0,1.0,0,2,1
13,1,5,5,0,11.0,1.0,0,2,1
5,1,3,0,2,7.0,1.0,0,4,1
5,1,3,0,2,7.0,1.0,0,4,1
5,1,3,0,2,7.0,1.0,0,4,1
4,0,5,0,0,1.0,1.0,0,4,0
3,1,8,0,0,8.0,1.0,0,9,1
3,1,8,0,0,8.0,1.0,0,9,1
3,1,8,0,0,8.0,1.0,0,9,1
3,1,8,0,0,8.0,1.0,0,9,1
3,1,8,0,0,8.0,1.0,0,9,1
8,1,8,18,0,183.0,1.0,0,7,0
7,1,6,0,3,0.0,1.0,0,4,-1
43,1,1,0,2,0.0,1.0,0,1,0
36,1,5,12,0,1.0,1.0,0,3,0
33,0,7,5,2,20.0,1.0,0,1,1
33,0,7,5,2,20.0,1.0,0,1,1
14,1,1,1,5,15.0,15.0,0,1,0
18,0,2,0,2,0.0,1.0,0,1,-1
25,1,6,9,2,0.0,2.0,0,1,0
14,1,1,0,5,1.0,1.0,0,1,0
15,0,2,0,1,1.0,5.0,0,1,0
18,1,5,0,0,0.0,1.0,0,2,0
40,1,4,3,2,15.0,0.0,0,1,1
40,1,4,3,2,15.0,0.0,0,1,1
40,1,4,3,2,15.0,0.0,0,1,1
40,1,4,3,2,15.0,0.0,0,1,1
31,0,1,1,0,1.0,15.0,0,1,0
14,1,2,1,0,0.0,885.0,0,6,0
7,0,5,1,2,17.0,1.0,0,5,0
39,1,9,12,0,50.0,1.0,0,6,0
19,1,7,2,0,0.0,0.0,0,6,0
14,1,8,1,0,0.0,1.0,0,4,0
26,1,6,6,0,1.0,1.0,0,2,0
14,1,1,2,2,0.0,2.0,0,2,0
14,1,1,2,2,0.0,2.0,0,2,0
34,1,6,0,2,0.0,1.0,0,2,-1
33,1,2,8,0,0.0,447.0,0,1,0
27,1,6,4,3,0.0,140.0,0,4,0
10,1,8,9,2,116.0,297.0,0,6,0
10,1,8,9,2,116.0,297.0,0,6,0
8,1,6,3,0,334.0,146.0,0,6,0
27,1,7,8,0,0.0,0.0,1,4,1
27,1,7,8,0,0.0,0.0,1,4,1
30,1,1,1,5,2.0,1.0,0,1,0
8,1,8,13,0,1.0,1.0,0,4,1
8,1,8,13,0,1.0,1.0,0,4,1
8,1,8,13,0,1.0,1.0,0,4,1
16,1,6,9,2,1.0,1.0,0,5,1
7,1,3,0,0,1.0,1.0,0,4,0
13,1,7,8,0,0.0,1.0,0,4,1
13,1,7,8,0,0.0,1.0,0,4,1
13,1,7,8,0,0.0,1.0,0,4,1
13,1,7,8,0,0.0,1.0,0,4,1
13,1,7,8,0,0.0,1.0,0,4,1
25,1,1,1,0,1.0,1.0,0,1,0
17,1,1,2,2,1.0,1.0,0,2,0
12,1,1,0,0,0.0,0.0,0,1,0
3,1,5,0,0,44.0,1.0,0,7,0
32,1,1,0,2,0.0,2.0,0,1,0
13,0,2,2,0,1.0,1.0,0,2,0
13,0,2,2,0,1.0,1.0,0,2,0
13,0,2,2,0,1.0,1.0,0,2,0
15,0,6,7,2,0.0,6.0,0,2,0
14,1,5,1,0,19.0,1.0,1,5,1
28,0,1,0,2,2.0,1.0,0,1,1
28,0,1,0,2,2.0,1.0,0,1,1
4,1,6,0,3,1.0,1.0,0,7,0
4,1,6,0,3,1.0,1.0,0,7,0
19,1,5,8,0,1.0,1.0,0,1,1
14,0,1,0,5,0.0,1.0,0,1,0
33,1,7,10,2,44.0,304.0,0,2,0
33,1,7,10,2,44.0,304.0,0,2,0
14,0,6,6,2,8.0,1.0,0,2,1
14,0,6,6,2,8.0,1.0,0,2,1
14,0,6,6,2,8.0,1.0,0,2,1
5,0,7,2,0,1.0,1.0,0,5,1
5,0,7,2,0,1.0,1.0,0,5,1
5,0,7,2,0,1.0,1.0,0,5,1
5,0,7,2,0,1.0,1.0,0,5,1
3,1,5,0,2,1.0,1.0,0,7,0
4,1,9,1,5,0.0,287.0,0,8,0
34,1,1,2,5,1.0,1.0,0,1,0
34,1,1,2,5,1.0,1.0,0,1,0
31,1,2,2,2,1.0,1.0,0,1,0
37,1,7,3,2,36.0,1.0,0,2,1
37,1,7,3,2,36.0,1.0,0,2,1
37,1,7,3,2,36.0,1.0,0,2,1
37,1,7,3,2,36.0,1.0,0,2,1
40,0,4,5,2,1.0,1.0,0,1,0
4,1,2,0,0,1.0,1.0,0,4,0
27,1,1,0,3,13.0,1.0,0,1,0
13,0,5,7,0,1.0,1.0,0,2,1
13,0,5,7,0,1.0,1.0,0,2,1
4,1,2,0,2,1.0,1.0,0,4,1
4,1,2,0,2,1.0,1.0,0,4,1
19,0,8,1,0,1.0,191.0,0,5,0
3,1,5,1,0,1.0,1.0,0,5,0
3,1,5,1,0,1.0,1.0,0,5,0
3,1,5,1,0,1.0,1.0,0,5,0
10,1,6,5,0,1.0,1.0,0,2,0
7,1,7,2,0,50.0,1.0,0,6,0
3,1,5,1,0,11.0,1.0,1,8,1
24,1,1,0,3,0.0,1.0,0,1,0
19,1,3,2,3,1.0,1.0,0,3,0
12,1,7,21,0,1.0,1.0,0,3,1
12,1,7,21,0,1.0,1.0,0,3,1
12,1,7,21,0,1.0,1.0,0,3,1
12,1,7,21,0,1.0,1.0,0,3,1
12,1,7,21,0,1.0,1.0,0,3,1
12,1,7,21,0,1.0,1.0,0,3,1
4,1,10,13,0,0.0,1.0,0,9,1
4,1,10,13,0,0.0,1.0,0,9,1
4,1,10,13,0,0.0,1.0,0,9,1
4,1,10,13,0,0.0,1.0,0,9,1
17,1,9,23,0,1.0,1.0,0,6,1
17,1,9,23,0,1.0,1.0,0,6,1
10,1,10,11,0,26.0,1.0,0,5,0
6,1,3,1,0,1.0,1.0,0,6,0
26,1,3,9,0,65.0,132.0,0,1,0
26,1,3,9,0,65.0,132.0,0,1,0
7,1,8,5,3,0.0,1223.0,0,7,0
14,1,7,24,0,2.0,1.0,1,6,1
11,1,3,5,0,13.0,55.0,0,3,1
11,1,3,5,0,13.0,55.0,0,3,1
11,1,3,5,0,13.0,55.0,0,3,1
11,1,3,5,0,13.0,55.0,0,3,1
6,0,5,1,0,0.0,1.0,0,4,0
6,0,5,1,0,0.0,1.0,0,4,0
11,1,2,3,2,2.0,2.0,0,2,0
11,1,2,3,2,2.0,2.0,0,2,0
11,1,2,3,2,2.0,2.0,0,2,0
39,1,3,19,0,1.0,1.0,0,1,0
3,1,6,0,5,0.0,1.0,0,7,0
10,1,2,0,2,1.0,1.0,0,2,0
10,1,2,0,2,1.0,1.0,0,2,0
33,1,1,0,2,91.0,1.0,0,1,0
16,1,9,6,0,216.0,3238.0,0,3,1
16,1,9,6,0,216.0,3238.0,0,3,1
16,1,9,6,0,216.0,3238.0,0,3,1
7,0,10,0,0,0.0,1.0,0,10,-1
8,1,2,0,0,0.0,1.0,0,2,1
2,1,6,0,0,1.0,1.0,0,8,1
2,1,6,0,0,1.0,1.0,0,8,1
5,1,2,0,2,0.0,1.0,0,4,0
7,1,7,6,0,32.0,0.0,0,5,0
1,1,6,0,2,2.0,1.0,1,9,1
31,1,1,1,2,20.0,1.0,0,1,1
31,1,1,1,2,20.0,1.0,0,1,1
42,1,1,0,2,2.0,1.0,0,1,0
39,1,10,27,0,9.0,9.0,0,9,0
9,0,2,0,0,0.0,0.0,0,3,0
48,1,1,1,2,19.0,1.0,0,1,0
7,0,7,4,0,16.0,46.0,1,3,1
3,1,3,0,2,0.0,0.0,0,6,0
27,1,2,1,2,1.0,1.0,0,1,0
20,1,6,6,0,202.0,205.0,1,7,1
20,1,6,6,0,202.0,205.0,1,7,1
20,1,6,6,0,202.0,205.0,1,7,1
20,1,6,6,0,202.0,205.0,1,7,1
20,1,6,6,0,202.0,205.0,1,7,1
19,1,8,24,0,19.0,1.0,0,4,0
26,1,9,13,2,16.0,1.0,0,8,1
26,1,9,13,2,16.0,1.0,0,8,1
26,1,9,13,2,16.0,1.0,0,8,1
14,1,4,1,0,1.0,30.0,0,2,0
46,1,4,0,0,4.0,1.0,0,1,0
14,1,8,8,0,0.0,1276.0,0,5,0
12,1,6,1,0,0.0,1.0,1,4,1
12,1,6,1,0,0.0,1.0,1,4,1
43,1,1,1,0,2.0,1.0,0,1,0
15,1,3,0,2,0.0,1.0,0,3,0
20,1,2,2,2,0.0,4.0,0,1,0
16,1,1,0,2,2.0,1.0,0,1,0
16,1,1,0,2,2.0,1.0,0,1,0
13,1,3,1,0,1.0,1.0,0,2,0
31,0,2,8,2,8.0,10.0,0,1,0
6,1,4,0,2,0.0,1.0,0,6,-1
5,1,7,0,0,0.0,1.0,0,5,0
15,1,8,14,0,67.0,79.0,0,5,0
9,1,8,0,0,0.0,1.0,0,3,-1
19,0,7,0,5,0.0,1.0,0,4,-1
19,0,7,0,5,0.0,1.0,0,4,-1
3,1,9,0,2,0.0,2.0,1,6,1
3,1,9,0,2,0.0,2.0,1,6,1
12,0,10,2,2,43.0,0.0,0,4,1
12,0,10,2,2,43.0,0.0,0,4,1
12,0,10,2,2,43.0,0.0,0,4,1
8,1,4,7,3,1.0,1.0,0,4,0
20,1,1,0,5,2.0,2.0,0,1,0
17,1,1,3,5,1.0,1.0,0,2,1
17,1,1,3,5,1.0,1.0,0,2,1
17,1,1,3,5,1.0,1.0,0,2,1
21,1,8,19,0,144.0,1.0,0,8,0
9,1,9,2,0,1.0,1.0,0,4,1
9,1,9,2,0,1.0,1.0,0,4,1
20,1,6,1,2,14.0,1.0,0,3,0
30,1,9,14,0,142.0,298.0,0,3,1
30,1,9,14,0,142.0,298.0,0,3,1
30,1,9,14,0,142.0,298.0,0,3,1
30,1,9,14,0,142.0,298.0,0,3,1
30,1,9,14,0,142.0,298.0,0,3,1
8,1,2,0,2,0.0,1.0,0,3,0
4,0,5,0,0,1.0,1.0,0,4,0
4,0,5,0,0,1.0,1.0,0,4,0
6,1,8,4,0,26.0,27.0,0,5,1
6,1,8,4,0,26.0,27.0,0,5,1
6,1,8,4,0,26.0,27.0,0,5,1
6,1,8,4,0,26.0,27.0,0,5,1
10,0,5,2,0,0.0,0.0,0,3,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
26,0,6,4,2,5.0,0.0,0,2,1
5,1,7,2,2,13.0,0.0,0,6,1
5,1,7,2,2,13.0,0.0,0,6,1
16,0,6,1,2,12.0,1.0,0,2,1
16,0,6,1,2,12.0,1.0,0,2,1
2,1,5,1,2,1.0,1.0,0,7,1
2,1,5,1,2,1.0,1.0,0,7,1
5,1,4,6,5,34.0,39.0,0,4,0
45,1,4,23,5,2.0,1.0,0,2,1
45,1,4,23,5,2.0,1.0,0,2,1
45,1,4,23,5,2.0,1.0,0,2,1
45,1,4,23,5,2.0,1.0,0,2,1
18,0,1,0,0,0.0,0.0,0,1,0
40,1,1,1,2,79.0,1.0,0,1,0
40,1,1,1,2,79.0,1.0,0,1,0
7,1,7,7,0,0.0,520.0,0,7,1
7,1,7,7,0,0.0,520.0,0,7,1
7,1,7,7,0,0.0,520.0,0,7,1
28,1,3,5,2,0.0,240.0,0,2,0
28,1,3,5,2,0.0,240.0,0,2,0
17,0,3,4,2,13.0,30.0,0,4,0
17,0,3,4,2,13.0,30.0,0,4,0
5,1,7,3,0,1.0,1.0,0,5,0
5,1,7,3,0,1.0,1.0,0,5,0
5,1,7,3,0,1.0,1.0,0,5,0
11,1,4,3,0,0.0,1.0,0,2,0
22,1,1,1,2,21.0,21.0,0,1,0
4,1,9,3,0,80.0,1.0,0,9,0
4,1,9,3,0,80.0,1.0,0,9,0
13,1,3,3,3,0.0,1.0,0,3,0
16,0,4,5,3,1.0,1.0,0,2,0
8,1,2,4,0,41.0,1.0,0,2,0
5,1,6,3,0,13.0,1.0,0,4,1
5,1,6,3,0,13.0,1.0,0,4,1
5,1,6,3,0,13.0,1.0,0,4,1
5,1,6,3,0,13.0,1.0,0,4,1
9,1,3,0,2,4.0,5.0,0,2,1
8,0,5,3,0,27.0,27.0,0,3,0
31,1,1,1,0,24.0,0.0,0,1,0
29,0,1,0,3,1.0,0.0,0,1,0
5,1,10,8,0,72.0,1.0,0,8,0
5,1,10,8,0,72.0,1.0,0,8,0
13,1,4,7,0,0.0,1.0,0,2,0
25,0,7,7,0,1.0,1.0,0,4,0
27,0,2,1,4,0.0,147.0,0,1,0
30,0,2,3,5,1.0,1.0,0,1,0
46,1,1,0,2,0.0,1.0,0,1,-1
29,1,2,6,0,5.0,0.0,0,1,0
35,1,7,18,0,329.0,0.0,0,2,0
16,1,6,7,0,0.0,1.0,0,2,1
16,1,6,7,0,0.0,1.0,0,2,1
27,1,8,1,3,5.0,37.0,0,4,0
27,1,8,1,3,5.0,37.0,0,4,0
9,1,9,10,0,7.0,1.0,0,8,0
34,0,1,0,2,0.0,1.0,0,1,0
8,1,3,0,0,0.0,3.0,0,3,1
7,1,7,9,0,2.0,1.0,0,4,0
7,1,7,9,0,2.0,1.0,0,4,0
7,1,7,9,0,2.0,1.0,0,4,0
33,1,2,1,0,162.0,1.0,0,2,0
11,0,2,1,0,1.0,0.0,0,2,1
11,0,2,1,0,1.0,0.0,0,2,1
21,1,3,1,0,0.0,5806.0,0,2,0
28,1,1,0,2,0.0,1.0,0,1,0
10,1,4,6,2,2.0,2.0,0,3,0
10,1,4,6,2,2.0,2.0,0,3,0
39,1,1,0,0,1.0,1.0,0,1,0
5,1,5,2,3,0.0,1.0,0,5,0
18,1,9,7,2,28.0,46.0,0,8,0
16,1,9,27,0,118.0,1.0,0,7,1
16,1,9,27,0,118.0,1.0,0,7,1
9,1,3,3,0,12.0,1.0,0,2,0
7,1,9,7,0,3.0,1.0,0,6,1
7,1,9,7,0,3.0,1.0,0,6,1
13,1,7,1,2,32.0,1.0,1,2,1
2,1,8,0,0,1.0,1.0,0,9,0
2,1,8,0,0,1.0,1.0,0,9,0
19,1,2,8,0,1.0,1.0,0,1,0
33,1,2,0,0,1.0,0.0,1,1,1
33,1,2,0,0,1.0,0.0,1,1,1
33,1,2,3,3,2.0,14.0,0,1,0
3,0,4,0,2,0.0,1.0,0,4,0
13,1,2,1,0,63.0,64.0,0,2,0
4,0,7,0,3,0.0,0.0,0,4,0
5,1,5,0,2,0.0,1.0,0,6,-1
10,1,6,8,0,40.0,1.0,0,6,1
10,1,6,8,0,40.0,1.0,0,6,1
10,1,6,8,0,40.0,1.0,0,6,1
10,1,6,8,0,40.0,1.0,0,6,1
10,1,6,8,0,40.0,1.0,0,6,1
3,0,8,0,3,0.0,1.0,0,6,-1
38,1,1,4,2,7.0,0.0,0,1,0
27,1,9,15,0,330.0,1.0,0,7,1
27,1,9,15,0,330.0,1.0,0,7,1
27,1,9,15,0,330.0,1.0,0,7,1
8,1,6,7,2,18.0,1.0,1,4,1
6,1,6,0,2,0.0,1.0,0,4,-1
12,1,1,0,2,0.0,1.0,0,1,0
15,1,8,7,2,1.0,1.0,1,2,1
15,1,8,7,2,1.0,1.0,1,2,1
5,1,4,0,2,1.0,2.0,0,3,0
13,1,2,0,0,0.0,0.0,0,2,0
11,0,4,1,2,1.0,1.0,0,3,0
13,1,3,0,5,1.0,1.0,0,3,0
1,1,9,1,3,4.0,12.0,1,10,1
14,1,1,0,2,0.0,0.0,0,1,0
12,1,3,1,2,0.0,1.0,0,2,1
12,1,3,1,2,0.0,1.0,0,2,1
12,1,3,1,2,0.0,1.0,0,2,1
12,1,3,1,2,0.0,1.0,0,2,1
12,1,3,1,2,0.0,1.0,0,2,1
12,1,3,1,2,0.0,1.0,0,2,1
30,0,6,9,3,57.0,87.0,0,6,0
18,1,6,9,2,0.0,125.0,0,7,0
5,1,2,0,3,1.0,1.0,0,3,0
12,1,2,0,0,1.0,1.0,0,2,0
48,1,1,1,2,0.0,1.0,0,1,0
22,0,1,0,0,1.0,1.0,0,1,0
41,1,2,4,0,0.0,1.0,0,2,0
7,1,7,5,0,85.0,120.0,0,7,0
7,1,7,5,0,85.0,120.0,0,7,0
7,1,7,5,0,85.0,120.0,0,7,0
32,1,1,1,2,21.0,22.0,0,1,0
32,1,1,1,2,21.0,22.0,0,1,0
9,1,7,3,0,1.0,282.0,0,3,0
4,1,3,0,0,0.0,1.0,0,6,0
40,1,1,1,2,0.0,1.0,0,1,0
