age,education.num,marital.status,sex,hours.per.week,income
29,9,0,1,39,0
18,12,0,1,41,0
17,8,1,0,24,0
27,13,1,0,39,1
17,12,0,0,49,0
11,8,1,0,49,1
21,14,1,0,44,1
47,12,1,0,49,1
2,9,0,1,39,0
18,12,1,0,51,1
44,8,0,1,39,0
28,9,0,1,39,0
19,8,1,0,39,0
17,8,0,0,29,0
10,10,1,0,59,0
5,5,0,0,39,0
9,12,0,1,39,0
2,6,0,1,14,0
19,8,0,0,39,0
34,8,1,0,39,0
3,9,0,1,24,0
25,10,1,0,49,0
23,12,0,1,39,0
8,9,1,0,39,0
23,10,0,1,49,0
24,12,1,1,29,1
32,8,0,0,76,0
29,8,0,1,39,0
15,8,0,0,49,0
11,9,1,0,39,0
2,8,0,0,19,0
2,8,0,1,24,0
1,6,0,0,19,0
22,8,0,0,54,0
43,12,0,1,29,0
21,3,1,1,49,1
19,8,1,0,43,1
28,9,1,0,39,0
13,6,1,0,39,0
5,9,0,1,42,0
6,9,0,0,44,0
31,9,0,1,23,0
29,8,1,1,14,0
26,13,1,0,44,1
8,8,1,0,39,0
33,9,0,0,39,0
44,8,0,0,54,0
18,12,0,0,49,0
48,9,0,1,39,0
39,8,1,0,44,0
26,12,1,1,76,0
38,8,1,0,49,0
5,9,0,1,39,0
23,9,0,0,31,0
5,9,0,0,49,0
3,4,1,0,39,0
29,7,1,0,34,1
26,8,0,0,39,0
29,8,0,1,39,0
17,8,0,1,19,0
18,8,0,1,34,0
13,8,0,0,40,0
8,8,0,0,27,0
27,13,1,0,34,1
18,8,0,1,39,0
24,8,1,0,39,0
15,9,0,1,39,0
33,3,1,0,39,0
3,9,0,1,14,0
12,8,1,1,19,0
3,5,0,0,49,0
24,8,0,1,39,0
10,9,0,1,64,0
20,4,1,0,39,0
45,13,0,1,23,0
14,5,0,0,39,0
32,9,0,1,39,0
16,12,0,1,49,0
2,9,0,1,34,0
27,3,1,0,39,0
14,9,0,0,64,1
45,8,0,1,39,0
0,4,1,0,39,0
43,8,1,0,43,1
14,6,1,0,39,0
12,9,0,1,39,0
36,8,1,0,39,1
27,9,1,0,39,1
26,6,1,0,59,0
1,6,0,1,9,0
30,8,0,1,42,0
20,11,1,1,24,0
23,9,0,1,39,0
40,8,1,0,59,1
15,12,1,0,39,0
47,9,1,0,39,0
1,7,0,1,19,0
23,12,0,0,49,0
0,6,0,1,39,0
6,8,0,0,39,0
28,10,0,1,39,0
28,13,0,1,14,0
10,5,0,0,59,0
6,9,1,0,39,0
41,8,1,0,29,0
18,8,0,1,72,0
30,13,0,0,39,1
16,8,1,0,49,0
10,12,0,0,39,1
29,11,1,0,39,1
7,9,1,0,55,0
23,9,1,0,43,1
27,8,0,1,23,0
14,12,1,0,91,1
6,10,0,1,39,0
13,12,1,0,51,1
14,9,1,0,34,0
7,8,0,1,31,0
10,8,0,0,39,0
18,8,0,0,54,0
13,12,1,0,68,0
16,8,0,0,68,0
17,15,1,0,44,1
12,9,1,0,49,0
22,8,0,0,39,0
34,9,0,1,49,1
36,3,1,0,39,0
12,12,1,0,39,1
16,8,1,0,39,0
40,13,1,0,59,1
52,8,1,0,39,0
3,9,0,1,11,0
39,8,0,1,24,0
32,2,1,0,39,0
17,8,1,0,39,0
53,8,1,0,36,0
27,12,0,1,44,0
41,12,1,0,57,0
25,9,1,1,24,0
24,8,1,0,39,0
11,8,0,1,39,0
7,8,1,1,39,0
1,8,0,1,24,0
33,9,1,0,49,1
67,13,0,0,65,0
30,12,1,0,59,1
2,7,0,0,19,0
7,9,0,0,39,0
31,12,1,0,5,0
36,8,0,0,49,0
41,9,1,0,44,0
5,9,0,0,23,0
19,9,1,0,51,0
17,7,0,1,39,0
26,1,0,1,20,0
20,8,1,0,23,0
26,14,0,0,49,1
25,9,1,1,39,1
4,9,0,0,29,0
32,8,1,0,59,0
18,8,1,0,39,0
32,9,0,1,29,0
11,9,0,0,39,0
34,1,1,0,39,0
13,12,0,1,39,0
2,3,0,0,59,1
39,4,1,0,39,0
3,8,0,0,7,0
5,9,0,1,36,0
37,8,0,0,44,0
5,9,0,0,49,0
51,9,0,1,29,0
39,12,0,1,39,0
6,8,0,0,39,0
52,4,1,0,39,0
24,12,0,0,39,0
16,8,0,1,39,0
1,6,0,1,7,0
0,6,0,0,15,0
33,9,1,0,59,1
45,5,0,1,39,0
24,8,0,1,51,0
3,8,0,1,39,0
6,11,0,0,29,0
1,8,0,0,19,0
36,3,0,0,39,0
25,4,1,0,39,0
6,12,0,0,39,0
26,8,0,1,39,0
30,8,1,0,54,0
36,2,1,0,39,0
11,5,0,0,39,0
11,9,1,0,39,0
27,9,1,0,44,0
41,8,1,0,39,0
8,3,0,1,31,0
9,8,0,1,39,0
10,8,0,1,39,0
22,15,1,0,44,1
8,12,1,0,39,0
0,6,0,1,14,0
22,12,0,0,49,0
35,8,1,0,39,0
7,12,0,1,49,0
9,10,1,0,54,0
7,12,0,1,39,0
15,8,1,0,39,1
32,13,1,0,39,1
3,9,0,1,24,0
23,6,1,0,39,0
16,8,0,0,39,0
2,8,1,0,19,0
20,10,1,0,39,0
4,9,0,1,19,0
16,9,0,0,35,0
11,11,0,1,39,0
26,12,0,0,39,0
15,8,1,0,39,0
11,8,0,0,29,0
30,12,1,0,39,0
20,12,1,0,49,1
9,9,0,0,29,0
38,8,1,0,59,0
23,11,0,1,39,0
14,12,1,0,39,1
22,8,1,0,39,1
37,9,1,0,53,1
21,9,1,0,39,0
36,8,1,0,80,0
10,11,0,1,75,0
25,12,1,0,39,1
45,9,0,1,39,0
9,12,0,1,49,0
16,8,0,1,19,0
42,9,0,0,39,0
25,8,0,1,44,0
8,12,1,0,44,1
41,8,0,0,35,0
13,9,0,1,59,0
4,9,0,1,39,0
44,8,1,0,39,0
16,11,1,0,39,0
34,13,1,0,39,1
53,9,0,1,11,0
38,8,1,0,29,1
29,13,0,1,43,0
18,9,0,1,39,0
14,8,1,0,42,1
20,9,1,0,41,1
26,9,1,0,42,1
6,8,0,0,39,0
25,12,1,1,49,1
28,9,1,0,39,1
8,11,1,0,39,0
16,3,0,0,39,0
21,12,1,0,49,1
11,8,0,1,49,0
25,8,1,0,39,1
18,13,1,0,39,0
19,9,0,1,39,0
16,8,1,0,34,0
5,9,0,1,29,0
28,12,1,0,49,1
7,9,0,1,39,0
40,1,1,0,34,0
24,8,0,1,39,0
9,9,0,1,34,0
8,9,0,1,49,0
36,9,1,0,49,0
11,11,0,0,39,0
13,13,0,1,39,0
21,6,1,0,39,0
20,9,0,0,47,0
13,13,1,0,37,0
24,8,1,1,39,0
12,9,0,0,35,0
14,9,0,0,76,0
42,8,1,0,59,0
16,8,1,0,34,0
32,9,1,0,39,1
33,5,0,0,55,0
11,3,1,0,39,0
64,8,0,1,34,0
7,9,0,1,15,0
15,9,1,0,49,0
30,8,1,0,39,1
27,8,1,0,39,0
7,9,0,0,39,0
34,12,1,0,39,1
35,8,1,0,49,0
5,9,0,1,39,0
11,11,0,0,39,0
30,9,1,0,39,0
26,8,1,0,39,0
8,8,0,0,44,0
26,9,1,0,59,1
8,12,0,1,19,0
42,13,1,0,59,0
12,11,0,1,34,0
13,4,1,1,39,0
7,9,1,1,39,0
21,12,0,0,39,0
20,8,1,0,59,1
13,8,0,1,39,0
56,13,1,0,9,1
13,8,1,0,39,0
16,8,1,0,39,0
29,9,1,0,57,0
1,6,0,0,39,0
5,8,0,1,39,0
33,8,1,0,59,0
45,3,0,0,39,0
5,9,0,0,39,0
16,8,0,1,39,0
14,8,0,1,39,0
12,12,0,0,39,0
21,9,1,0,44,1
7,12,0,1,34,0
12,8,0,1,39,0
32,13,1,0,39,1
16,3,1,0,39,0
11,8,0,0,47,0
5,12,0,1,59,0
20,8,1,0,39,0
13,8,1,0,49,0
32,3,1,0,39,0
12,8,1,0,39,0
8,8,0,1,39,0
19,8,1,1,39,0
19,15,0,0,44,0
4,8,0,0,21,0
1,9,0,1,29,0
13,10,0,0,39,0
27,9,0,1,39,0
23,9,1,0,49,0
26,8,1,0,43,0
28,12,1,0,49,1
12,9,1,1,25,0
23,9,1,1,39,0
26,9,1,0,47,0
3,9,0,1,19,0
15,12,1,0,19,0
2,9,0,1,15,0
4,8,0,0,39,0
6,10,1,0,39,0
7,6,0,1,39,0
35,10,0,0,31,0
34,9,0,1,39,0
2,9,0,0,34,0
37,9,1,0,44,1
33,8,0,1,47,0
12,9,0,0,39,0
0,5,0,0,9,0
30,8,0,1,36,0
29,12,0,1,31,0
13,9,1,0,43,0
41,9,1,1,29,0
31,12,0,1,39,0
6,9,0,0,39,0
6,10,0,1,35,0
28,8,1,0,39,0
3,9,0,0,19,0
9,3,0,0,47,0
33,12,0,1,39,1
32,8,1,0,47,1
9,9,0,0,39,0
30,14,0,0,39,0
2,9,0,1,39,0
6,5,1,0,39,0
11,6,0,0,39,0
4,8,0,1,39,0
33,5,0,1,49,0
13,4,0,1,29,0
14,12,0,1,39,0
14,12,1,1,19,0
16,15,1,0,59,1
20,8,1,0,44,1
31,13,1,0,39,1
7,9,0,0,39,0
38,8,0,1,39,0
16,12,0,0,29,0
34,9,1,0,39,0
13,9,0,0,39,0
24,8,1,0,39,0
30,10,1,0,39,1
10,3,0,0,49,0
23,10,1,0,39,0
19,8,1,0,39,0
20,8,1,0,39,0
21,14,0,0,34,1
23,9,1,0,49,0
18,12,0,1,39,0
30,8,1,1,19,1
3,9,0,0,59,0
16,13,1,0,44,1
28,9,0,1,39,0
18,8,0,1,37,0
15,6,1,0,44,0
6,9,1,0,49,0
2,8,0,1,14,0
27,9,1,0,39,0
3,8,0,0,34,0
27,12,1,0,29,0
2,9,0,1,39,0
31,8,0,1,34,0
28,9,1,0,64,1
23,3,1,0,41,0
17,8,1,0,54,1
3,9,0,1,39,0
16,9,0,1,39,0
13,8,1,1,19,0
6,9,0,0,31,0
17,5,0,1,37,0
31,9,1,0,39,1
15,6,0,1,48,0
25,9,1,0,39,1
5,8,0,0,39,0
43,8,1,0,41,1
25,12,1,0,54,1
28,12,0,1,54,0
30,8,0,1,31,0
12,13,1,1,39,1
17,12,0,0,37,0
17,12,0,1,39,1
22,8,1,0,39,0
12,9,0,1,23,0
25,9,0,0,59,0
31,6,0,1,34,0
34,9,0,1,44,0
27,12,1,0,85,0
29,10,1,0,59,1
15,9,0,1,39,0
7,9,0,0,44,0
16,10,0,1,25,0
30,8,1,0,85,0
47,13,0,0,49,0
45,12,1,0,49,1
35,8,1,0,39,1
22,8,0,1,39,0
25,8,1,0,47,0
38,3,1,0,49,0
12,8,1,1,26,0
25,11,0,1,23,0
13,11,1,1,49,1
15,4,1,0,39,0
10,8,0,0,39,0
30,8,1,0,59,0
16,4,0,0,34,0
31,9,0,0,39,0
6,3,0,0,34,0
14,12,1,0,39,1
9,9,1,0,39,0
44,8,1,0,62,0
33,12,0,0,39,0
32,10,1,0,39,1
2,8,0,0,23,0
1,6,0,0,14,0
27,11,1,1,93,0
37,10,1,0,49,0
18,8,1,0,39,1
10,13,0,0,19,0
33,8,1,0,49,0
26,8,1,0,39,0
11,9,0,0,39,0
30,8,1,0,39,0
4,0,0,0,49,0
13,14,0,1,44,0
2,8,0,0,44,0
38,13,1,0,49,1
50,8,0,0,19,0
14,10,0,0,42,0
13,10,0,0,39,0
37,0,1,1,39,0
34,12,0,1,42,0
17,8,0,1,39,0
42,13,1,0,44,1
33,8,0,1,37,0
12,8,0,0,39,0
0,5,0,0,39,0
7,8,0,1,29,0
35,0,1,0,39,0
1,7,0,1,24,0
15,9,0,0,39,0
8,9,0,1,49,0
17,8,0,1,44,0
20,9,0,1,39,0
15,14,1,0,39,1
6,9,0,1,27,0
28,9,0,0,41,0
13,6,0,0,39,0
3,7,0,1,9,0
24,8,1,0,3,0
4,8,0,1,29,0
31,3,1,0,29,0
17,10,0,0,39,0
8,8,0,0,39,0
24,12,0,0,34,0
18,14,1,0,49,1
25,12,0,1,39,0
17,8,1,0,72,1
15,12,1,0,39,1
8,9,0,0,39,0
6,6,1,0,49,0
19,14,0,0,39,1
36,12,0,0,59,1
10,15,0,0,51,0
10,12,0,1,64,0
40,8,0,1,44,0
0,6,0,1,19,0
42,8,0,1,37,0
17,8,0,1,39,0
13,5,1,0,54,0
14,11,0,1,44,0
1,6,0,0,39,0
6,9,0,0,29,0
2,8,0,0,39,0
3,10,0,0,39,0
35,8,0,0,39,0
22,12,1,0,49,1
10,8,0,1,49,0
2,9,0,1,34,0
21,12,1,1,14,0
2,8,0,0,15,0
24,8,1,0,44,0
7,11,0,0,11,0
7,12,0,1,39,0
5,5,0,0,79,0
28,14,1,0,59,1
28,8,1,0,59,1
31,12,1,0,39,1
25,12,1,0,59,0
18,9,1,0,49,0
15,8,0,1,39,0
34,8,1,1,31,0
42,9,1,0,39,1
14,8,0,0,39,0
10,12,0,0,49,0
40,11,0,1,34,0
23,8,0,0,39,0
14,8,0,0,39,0
6,3,0,0,39,0
25,8,0,1,34,0
43,8,1,0,39,0
3,9,0,1,39,0
10,8,0,0,39,0
14,8,1,0,44,0
12,12,0,0,39,0
5,12,0,0,39,0
11,8,1,0,39,0
62,9,1,0,19,0
12,7,0,0,39,0
43,3,0,0,39,0
41,7,1,1,23,0
27,8,1,0,64,1
30,8,1,0,47,0
42,8,1,0,23,1
20,13,0,0,64,0
4,8,0,0,39,0
51,10,0,1,39,0
6,9,0,1,39,0
6,8,0,1,32,0
28,9,0,1,34,0
5,9,0,0,39,0
21,12,1,0,49,1
7,9,0,0,48,0
6,8,1,1,39,0
22,9,1,0,44,1
9,9,0,0,39,0
7,8,0,0,39,0
5,9,0,0,24,0
19,12,1,0,54,0
3,9,0,1,19,0
1,6,0,0,7,0
21,12,1,0,39,1
26,12,0,0,34,0
39,8,0,0,39,0
25,13,1,0,39,1
18,12,1,0,49,1
14,9,0,1,44,0
15,9,0,1,41,0
49,8,1,0,9,0
5,8,0,1,34,0
34,10,1,0,39,0
14,8,0,0,34,0
22,8,1,1,44,0
31,9,1,1,36,0
3,9,0,1,39,0
11,11,0,0,39,0
12,14,1,0,76,0
19,15,0,0,29,1
18,12,1,0,44,1
14,9,1,0,39,1
31,8,1,0,39,0
19,10,0,0,44,0
23,8,1,0,49,0
40,8,1,0,14,0
20,8,0,1,39,0
48,15,1,0,39,1
9,5,0,1,31,0
25,9,1,0,39,0
30,13,1,0,39,1
45,3,0,0,39,0
10,10,0,0,49,0
59,9,0,0,7,0
3,9,0,1,39,0
12,12,0,1,39,0
12,7,1,0,39,1
15,5,0,0,39,0
5,9,1,0,39,0
13,8,0,1,49,0
26,9,0,1,39,0
6,12,1,0,19,0
27,14,1,0,39,1
24,12,0,0,39,0
13,8,0,0,44,1
6,9,0,0,34,0
22,8,0,1,39,0
15,12,1,0,59,1
2,9,0,1,39,0
18,12,1,0,51,1
6,8,0,0,39,0
8,9,0,0,39,0
23,8,0,1,39,0
13,12,1,0,41,1
35,9,1,0,39,1
32,9,1,0,59,0
7,12,0,1,39,0
22,12,1,0,49,1
28,12,1,0,49,1
28,9,0,1,39,0
45,8,1,0,39,0
31,2,0,0,39,0
39,8,0,1,39,0
11,8,0,1,34,0
6,8,0,0,39,0
26,8,0,1,34,0
9,12,1,0,39,1
19,8,1,0,49,1
38,15,0,1,59,0
31,12,0,1,49,0
21,10,1,0,44,1
1,8,0,0,29,0
39,8,1,0,68,0
22,13,0,0,39,0
29,2,0,0,49,0
19,6,0,0,64,0
33,8,1,0,49,1
0,6,0,0,19,0
40,3,0,1,39,0
56,8,0,1,11,0
33,9,0,0,39,0
18,9,0,0,44,0
10,9,1,0,44,0
7,9,0,1,39,0
10,9,0,0,39,0
6,8,0,0,39,0
8,8,0,1,39,0
34,12,1,0,39,1
9,5,1,1,39,0
30,9,1,0,44,0
23,8,0,0,39,0
41,4,0,1,39,0
8,9,0,1,39,0
12,8,1,1,17,0
19,6,1,0,42,0
29,8,0,1,59,0
52,1,0,1,3,0
11,8,0,1,39,0
3,8,0,0,47,0
8,9,0,0,39,0
0,8,0,1,19,0
36,8,1,0,39,0
33,4,0,0,49,0
40,8,1,1,37,0
3,9,0,0,29,0
30,9,1,0,39,0
8,8,0,0,51,0
33,14,1,0,51,1
3,8,0,1,29,0
29,12,0,1,39,0
37,8,0,1,37,0
36,9,0,1,14,0
4,8,0,0,29,0
41,9,0,0,39,0
13,12,1,0,54,1
44,8,1,1,39,0
39,9,0,1,34,0
42,8,0,1,39,0
55,8,1,0,19,0
16,8,0,0,39,0
29,8,1,1,39,1
29,9,1,0,37,1
31,8,0,1,27,0
16,8,1,0,39,0
4,9,0,1,39,0
10,8,0,1,44,0
14,8,0,0,39,0
11,12,0,0,39,0
28,9,0,1,37,0
29,8,0,1,39,0
8,9,1,0,24,0
0,6,0,1,29,0
18,5,0,0,59,0
16,6,1,0,68,0
20,7,1,1,32,0
22,8,0,1,34,0
25,8,0,1,29,0
28,8,0,1,49,1
30,12,0,0,39,1
47,6,1,0,47,0
26,8,0,1,39,0
17,8,1,0,39,0
14,12,1,0,39,0
9,8,1,0,39,0
39,3,1,0,49,1
26,9,0,1,39,0
16,9,0,0,34,0
29,9,0,0,54,0
9,10,1,0,76,0
7,8,0,1,39,0
26,12,1,0,49,1
23,10,0,0,39,0
44,3,0,0,34,0
17,9,0,1,69,0
68,8,0,0,34,0
24,8,0,1,39,0
5,9,0,1,29,0
43,8,0,1,39,0
12,11,0,1,35,0
17,8,1,0,39,0
7,8,0,0,29,0
28,13,0,0,39,0
4,7,0,0,19,0
33,9,1,0,93,1
24,8,1,0,39,1
4,8,0,1,32,0
28,8,1,0,44,0
17,12,1,0,39,1
11,8,0,0,39,0
2,8,0,0,39,0
31,12,1,0,44,1
24,9,0,1,39,0
26,12,0,1,39,0
11,8,0,0,39,0
48,9,0,1,27,0
11,12,0,1,39,0
34,12,1,0,39,1
28,9,0,1,76,0
26,8,0,0,37,0
14,11,1,0,59,0
14,9,1,0,54,1
28,9,1,0,39,0
3,12,0,1,29,0
8,12,0,0,39,0
19,8,0,1,29,0
39,9,1,0,44,0
9,12,0,0,17,0
30,9,0,1,64,0
23,8,1,0,49,0
15,8,1,1,47,0
17,13,0,1,23,0
20,8,1,0,54,0
21,8,1,0,44,0
2,10,0,0,15,0
32,4,0,1,39,0
1,8,0,1,24,0
9,11,0,1,39,0
65,3,1,0,1,0
23,8,0,0,39,0
11,9,0,0,49,0
6,8,1,0,36,0
2,9,0,0,39,0
50,8,0,0,31,0
24,11,0,1,49,0
20,10,0,1,39,0
3,8,0,0,39,0
23,8,0,0,39,0
23,8,1,0,39,0
22,12,0,1,39,0
7,9,0,1,19,0
50,10,0,1,0,0
32,12,1,0,44,1
49,8,0,0,9,0
42,8,0,0,59,0
55,8,0,1,11,0
18,8,0,0,39,0
13,12,1,1,39,1
19,9,0,0,39,0
9,8,0,1,39,0
6,12,0,0,34,0
22,12,1,0,39,1
23,14,1,0,39,0
12,12,0,0,39,0
21,12,0,0,19,0
46,12,0,0,39,0
41,8,1,0,39,1
13,8,0,1,39,0
21,8,0,1,39,0
8,2,0,1,32,0
27,13,1,0,39,1
26,10,1,1,39,1
4,9,0,0,29,0
24,11,0,0,39,0
21,12,1,0,49,1
58,12,1,0,5,0
35,8,1,0,68,0
30,8,0,1,44,0
7,9,1,1,39,0
13,13,1,0,9,0
23,11,0,0,39,1
10,9,0,1,29,0
9,8,0,0,43,0
15,8,0,0,36,0
19,12,0,1,39,0
9,7,0,0,39,0
8,9,0,0,39,0
22,9,0,1,39,0
10,10,1,0,39,0
7,8,1,0,49,0
18,8,1,0,54,0
12,10,0,0,39,0
32,8,0,1,39,0
19,4,1,0,39,0
30,15,1,0,49,0
4,9,0,0,39,0
18,12,0,1,39,1
21,1,1,0,39,0
49,9,1,0,39,0
2,9,0,1,14,0
1,8,0,0,21,0
20,14,1,0,39,0
32,12,0,1,39,0
16,10,1,0,47,1
10,9,1,0,39,1
17,9,0,1,34,0
37,13,1,1,39,0
7,9,0,0,39,0
27,14,1,0,59,1
31,12,0,0,49,0
6,8,0,1,39,0
12,8,0,0,37,0
4,11,0,1,8,0
1,7,0,1,31,0
1,4,0,1,31,0
12,8,0,0,39,0
12,8,0,0,39,0
24,8,0,1,39,0
15,8,0,0,39,0
44,5,0,1,23,0
62,8,1,0,5,0
17,11,0,0,39,0
29,12,1,0,39,1
33,10,1,0,59,1
12,8,1,0,39,0
47,9,0,1,39,0
34,10,1,0,39,0
3,9,0,1,39,0
12,8,0,0,39,0
32,12,1,0,39,0
60,9,1,0,39,0
15,8,0,1,34,0
10,12,1,1,39,1
5,9,0,1,39,0
18,8,1,0,39,1
18,8,0,0,39,0
45,8,1,0,39,0
28,9,0,1,54,0
21,8,0,0,39,0
9,8,1,0,44,0
12,12,0,1,44,0
16,12,1,0,39,1
18,8,0,0,76,0
25,9,1,0,39,0
3,10,0,1,19,0
26,13,1,0,39,1
52,6,1,0,44,0
22,8,0,0,39,0
20,8,1,0,39,0
11,9,1,0,39,0
9,12,0,0,39,0
15,9,0,0,29,0
26,12,0,0,39,1
32,8,1,0,29,0
11,3,0,0,59,0
18,8,1,0,39,1
40,8,1,1,39,0
28,4,1,0,39,0
28,8,1,0,39,0
25,8,1,1,39,0
18,12,1,0,39,0
28,12,1,0,49,1
11,12,0,0,39,0
47,10,1,0,9,0
27,14,0,1,39,0
42,8,1,0,39,1
24,8,0,0,39,0
4,9,0,0,24,0
5,8,0,0,39,0
32,8,0,1,39,0
36,11,1,0,76,1
6,9,0,0,39,0
3,8,0,1,39,0
23,12,0,1,39,0
8,12,0,1,39,0
10,9,0,1,39,0
3,8,0,0,29,0
20,8,1,1,19,0
23,8,0,0,39,0
21,8,0,1,39,0
25,12,0,1,39,0
3,8,1,0,44,0
45,12,1,0,37,0
14,9,0,0,39,0
14,8,1,0,59,0
7,8,0,0,39,0
45,3,0,1,34,0
26,9,1,0,39,1
4,9,0,0,49,0
5,8,0,1,39,0
1,5,0,0,39,0
42,13,0,1,39,0
32,8,1,0,39,0
2,6,0,0,29,0
16,5,0,1,44,0
6,12,0,0,14,0
16,14,0,1,64,1
33,9,1,0,39,1
13,12,1,0,42,0
4,9,0,1,19,0
6,12,0,1,20,0
15,12,0,1,39,0
40,8,1,0,39,0
5,9,0,0,9,0
53,8,0,1,4,0
17,9,1,0,79,1
36,13,0,1,39,0
4,9,0,0,44,0
20,8,0,0,39,0
15,5,1,0,76,1
40,8,1,0,39,0
48,8,1,0,39,0
8,9,0,0,29,0
13,8,1,0,45,0
14,8,0,1,39,0
2,9,0,0,34,0
6,12,1,0,37,0
27,8,1,0,39,0
26,9,1,0,44,1
25,9,0,1,39,0
17,6,1,0,39,0
15,8,1,0,39,1
8,10,0,1,39,0
4,9,0,1,39,0
14,8,1,1,59,0
19,10,0,1,39,0
32,9,1,0,64,0
27,12,0,1,31,0
25,10,1,0,39,1
13,8,0,0,93,0
16,5,1,0,39,0
19,12,0,0,44,1
0,5,0,0,29,0
3,9,0,0,24,0
15,8,0,0,49,0
16,8,1,0,39,0
20,9,0,1,59,0
43,5,0,0,47,0
18,9,0,1,14,0
26,12,0,1,39,0
29,9,1,0,39,1
19,12,1,0,41,1
10,8,1,0,39,1
33,9,1,0,79,1
5,9,1,1,43,0
16,13,0,0,59,0
44,5,0,1,39,0
11,10,1,1,39,0
24,10,1,0,68,1
5,9,0,0,39,0
10,12,0,1,39,0
8,8,1,0,39,0
11,13,0,0,49,0
11,9,1,0,39,0
20,12,1,1,29,1
41,8,0,1,36,0
22,8,1,0,39,0
16,9,0,1,39,0
42,5,1,0,39,1
41,12,0,1,19,0
21,10,1,0,35,1
17,9,1,0,39,0
14,9,0,0,39,0
31,8,1,0,39,1
48,8,1,0,39,0
28,8,0,0,49,0
6,8,0,1,39,0
16,13,1,0,36,1
21,9,0,0,39,0
27,13,1,0,39,1
23,8,1,0,39,0
2,8,0,1,39,0
28,12,0,1,39,0
17,9,0,1,39,0
53,9,0,0,76,0
15,13,0,0,59,0
16,10,0,1,39,0
7,12,0,1,39,0
13,12,0,1,14,0
5,9,0,0,24,0
38,10,1,1,19,0
12,8,0,1,39,0
45,8,1,0,15,0
5,8,0,1,39,0
47,4,1,0,39,0
12,12,0,0,49,0
11,9,1,0,39,0
8,8,0,0,39,0
9,12,1,0,39,1
1,7,0,0,26,0
31,12,1,1,49,1
19,8,1,0,39,0
6,10,0,1,29,0
24,8,1,0,39,0
39,8,1,0,37,1
36,8,0,0,39,0
9,9,0,1,39,0
14,9,1,0,39,0
29,9,1,0,39,0
15,9,1,1,35,0
26,8,0,0,59,0
20,13,1,0,37,0
5,8,0,0,49,0
34,8,1,0,76,0
30,9,1,1,39,1
23,8,1,0,39,0
29,9,1,0,39,0
6,9,0,1,19,0
13,9,0,1,39,0
10,8,1,0,64,1
14,9,0,1,34,0
14,1,1,0,39,0
13,8,0,0,39,0
33,12,0,0,39,1
10,12,0,1,49,0
5,9,0,1,15,0
12,8,1,0,49,1
11,8,0,0,59,0
37,12,0,1,44,1
30,10,1,0,47,1
17,8,1,1,39,0
9,9,0,0,39,0
36,3,1,0,34,0
6,9,0,0,59,0
25,13,0,0,39,0
19,8,1,0,49,0
35,12,1,0,44,1
5,9,0,1,39,0
10,13,0,1,39,0
25,8,0,1,39,0
32,8,1,0,39,1
3,0,0,0,31,0
38,8,1,0,59,0
30,4,1,0,39,0
16,13,1,0,32,1
19,9,1,0,39,0
22,15,0,1,76,0
4,11,0,0,14,0
31,11,1,0,44,0
13,10,0,0,44,0
7,8,1,0,49,0
40,8,0,1,37,0
3,9,0,0,59,0
19,8,1,1,39,1
27,5,1,0,39,1
40,8,1,0,51,0
16,8,1,0,39,0
44,3,1,0,39,1
11,8,0,0,39,0
43,11,0,1,39,0
19,10,0,0,39,1
41,8,0,1,34,1
33,9,0,0,37,0
6,12,0,1,11,0
13,8,0,0,39,0
3,6,0,0,39,0
32,12,0,1,49,0
17,15,0,0,39,1
20,8,0,1,39,0
8,5,1,1,49,0
20,11,0,1,39,0
30,8,1,0,39,0
17,8,1,0,59,1
17,9,0,0,39,0
22,9,0,0,39,0
15,3,1,0,18,0
7,8,1,1,29,0
11,14,0,0,59,0
52,8,0,1,8,0
15,8,1,0,85,0
41,8,0,1,39,1
30,8,1,0,72,1
18,8,1,0,49,1
7,9,0,0,19,0
29,8,1,0,59,1
5,12,0,1,39,0
19,13,0,1,39,0
14,12,1,0,39,1
6,12,0,0,29,0
18,9,0,1,39,0
18,12,0,1,39,0
1,6,0,0,15,0
26,4,0,1,39,0
36,8,1,0,39,0
37,9,1,0,51,0
12,8,1,1,39,0
29,11,0,1,46,0
7,9,0,0,29,0
13,9,0,1,39,0
6,9,0,1,5,0
10,12,1,1,5,0
19,8,1,0,39,0
21,12,1,0,34,0
16,13,1,0,14,0
49,9,1,0,39,0
28,8,1,0,39,0
51,8,0,1,11,0
0,5,0,1,9,0
14,8,1,0,39,1
29,12,0,0,54,1
23,12,1,0,39,0
17,9,1,0,39,0
39,5,0,0,44,0
25,9,0,1,40,0
29,13,1,0,54,1
13,8,0,0,49,0
16,12,1,0,39,1
30,8,1,1,39,0
40,11,1,0,39,0
17,6,0,0,39,0
23,8,0,0,39,0
16,8,1,0,39,1
5,8,0,0,39,0
12,7,0,1,34,0
19,8,0,1,39,0
19,9,0,1,39,0
1,8,0,0,10,0
10,8,0,1,39,0
13,8,1,0,39,0
17,12,1,0,39,1
19,12,1,0,39,1
19,3,0,0,72,0
31,13,1,0,39,0
4,2,0,1,39,0
30,13,1,0,37,1
24,1,1,0,39,0
44,1,1,0,19,0
47,3,1,0,39,0
18,9,0,0,39,0
27,8,0,0,49,0
3,9,0,1,19,0
6,9,0,1,68,0
35,5,1,1,34,0
26,13,0,1,24,0
15,12,1,0,39,0
